func_a,func_b,similarity
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,pipe,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
FlushPipe,flush,0.6666666666666666
clone,clone,1.0
clone,clone,1.0
clone,cloneList,0.6666666666666666
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,clone,1.0
clone,cloneReply,0.6666666666666666
DisableMacros,DisableMacros,1.0
DisableMacros,disable,0.6666666666666666
DisableMacros,disable,0.6666666666666666
endAdaptedBodyConsumption,endAdaptedBodyConsumption,1.0
Factory,Factory,1.0
Factory,Factory,1.0
Factory,Factory,1.0
Factory,Factory,1.0
Factory,FactoryParse,0.6666666666666666
freefunc,freefunc,1.0
comm_read_cancel,comm_read_cancel,1.0
comm_read_cancel,comm_read,0.8
comm_read_cancel,comm_read_base,0.6666666666666666
url,url,1.0
url,url,1.0
url,UrlWith2f,0.6666666666666666
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,urlXXX,0.6666666666666666
url,toUrl,0.6666666666666666
url,url,1.0
url,wantsUrl,0.6666666666666666
url,url,1.0
url,toUrl,0.6666666666666666
url,urlCanonical,0.6666666666666666
url,urlParse,0.6666666666666666
url,url_checksum,0.6666666666666666
url,url,1.0
url,url,1.0
url,urlXXX,0.6666666666666666
url,toUrl,0.6666666666666666
url,url,1.0
url,toUrl,0.6666666666666666
url,urlXXX,0.6666666666666666
url,toUrl,0.6666666666666666
url,urlHostname,0.6666666666666666
url,url,1.0
url,url,1.0
url,toUrl,0.6666666666666666
url,url,1.0
url,wantsUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,urlInitialize,0.6666666666666666
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,url,1.0
url,toUrl,0.6666666666666666
url,toUrl,0.6666666666666666
url,ParseUrl,0.6666666666666666
url,url,1.0
initiateClose,initiateClose,1.0
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,Close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
initiateClose,close,0.6666666666666666
value,value,1.0
value,copyValue,0.6666666666666666
value,addValue,0.6666666666666666
value,setValue,0.6666666666666666
value,copyValue,0.6666666666666666
value,clearValue,0.6666666666666666
value,value,1.0
value,unpackValue,0.6666666666666666
value,Value,1.0
value,usernameValue,0.6666666666666666
value,setValue,0.6666666666666666
value,metaValue,0.6666666666666666
DenyInfoLocation,DenyInfoLocation,1.0
parsePoolClass,parsePoolClass,1.0
parsePoolClass,parsePoolRates,0.6666666666666666
parsePoolClass,parsePoolAccess,0.6666666666666666
parsePoolClass,parsePoolCount,0.6666666666666666
createDirectory,createDirectory,1.0
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,Create,0.6666666666666666
createDirectory,Create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,create,0.6666666666666666
createDirectory,Create,0.6666666666666666
berEncodePasswordData,berEncodePasswordData,1.0
berEncodePasswordData,berEncodeLoginData,0.75
getSslContextDone,getSslContextDone,1.0
getSslContextDone,getCurrentContext,0.5714285714285714
getSslContextDone,getCurrentContext,0.5714285714285714
getSslContextDone,getCurrentContext,0.5714285714285714
getSslContextDone,createSSLContext,0.5714285714285714
getSslContextDone,generateSslContext,0.5714285714285714
getSslContextDone,getCurrentContext,0.5714285714285714
getSslContextDone,getSslContextStart,0.75
getSslContextDone,createSSLContext,0.5714285714285714
getSslContextDone,configureSslContext,0.5714285714285714
pack,pack,1.0
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,pack,1.0
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,packRange,0.6666666666666666
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,pack,1.0
pack,packInto,0.6666666666666666
pack,packInto,0.6666666666666666
pack,packHead,0.6666666666666666
pack,pack,1.0
pack,packChunk,0.6666666666666666
pack,pack,1.0
pack,pack,1.0
pthread_create,pthread_create,1.0
answer,answer,1.0
answer,currentAnswer,0.6666666666666666
answer,AnswerDialer,0.6666666666666666
answer,answer,1.0
answer,sendAnswer,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,BUF_PUSH,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,getBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,clearBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,buf,1.0
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,SBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,BUF_PUSH_3,0.6666666666666666
buf,BUF_PUSH_2,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,bufEnd,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,clearBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,rawBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,buf,1.0
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
buf,termedBuf,0.6666666666666666
peek,peek,1.0
peek,peek,1.0
peek,peek,1.0
peek,peek,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,asn1timeToGeneralizedTimeStr,0.5714285714285714
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,StrToInt,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
ListeningStartedDialer,ListeningStartedDialer,1.0
strtoll,strtoll,1.0
isSiteLocalAuto,isSiteLocalAuto,1.0
isSiteLocalAuto,isSiteLocal6,0.5714285714285714
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,asn1timeToGeneralizedTimeStr,0.5714285714285714
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,StrToInt,0.8
toStr,toStr,1.0
toStr,toHostStr,0.8
toStr,toStr,1.0
toStr,str,0.6666666666666666
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
toStr,toStr,1.0
PeekAtToken,PeekAtToken,1.0
PeekAtToken,peekAtEntry,0.6666666666666666
PeekAtToken,peekAtReader,0.6666666666666666
readDone,readDone,1.0
readDone,done,0.6666666666666666
readDone,read_,0.6666666666666666
readDone,read,0.6666666666666666
readDone,done,0.6666666666666666
readDone,read_,0.6666666666666666
readDone,Done,0.6666666666666666
readDone,done,0.6666666666666666
readDone,readDone,1.0
readDone,read,0.6666666666666666
readDone,read,0.6666666666666666
readDone,Read,0.6666666666666666
readDone,Read,0.6666666666666666
readDone,Done,0.6666666666666666
readDone,read,0.6666666666666666
readDone,done,0.6666666666666666
readDone,done,0.6666666666666666
CoUninitialize,CoUninitialize,1.0
setMb,setMb,1.0
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,set,0.6666666666666666
setMb,Set,0.6666666666666666
X509_sign,X509_sign,1.0
Items2Bytes,Items2Bytes,1.0
Items2Bytes,Items2Bytes,1.0
C,C,1.0
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
C,c_str,0.6666666666666666
