code,location,file,cdg_nodes,neighbor_node,context_list,ddg_list,static_list,cluster_index
"bftpd_log ( ""Login as user '%s' failed. Already %d connections from %s.\n"" , user , maxusers , remotehostname )",291:12:7545:7650,/data/download/bftpd/bftpd/login.c,"[[""True"", [16309, ""True"", ""( maxusers ) && ( maxusers == bftpdutmp_dup_ip_count ( remotehostname ) )"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""int""]], [[""int"", ""bftpdutmp_dup_ip_count"", ""remotehostname"", ""==""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]","[[[""int"", ""0"", ""=""], ""int""], [[""int"", ""unsigned long"", ""=""], ""int""]]","[""\""Login as user '%s' failed. Already %d connections from %s.\\n\""""]"
"bftpd_log ( ""Error getting max users per HOST in bftpd_login.\n"" , 0 )",284:12:7245:7311,/data/download/bftpd/bftpd/login.c,"[[""False"", [16340, ""True"", ""get_maxusers <= INT_MAX"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""unsigned long"", ""INT_MAX"", ""<=""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]",[],"[""\""Error getting max users per HOST in bftpd_login.\\n\"""", ""0""]"
"bftpd_log ( ""Login as user '%s' failed. Already logged in %d times."" , maxusers )",272:16:6828:6905,/data/download/bftpd/bftpd/login.c,"[[""True"", [16393, ""True"", ""( maxusers ) && ( maxusers == bftpdutmp_usercount ( user ) )"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""int""]], [[""int"", ""bftpdutmp_usercount"", ""user"", ""==""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]","[[[""int"", ""unsigned long"", ""=""], ""int""], [[""int"", ""0"", ""=""], ""int""]]","[""\""Login as user '%s' failed. Already logged in %d times.\""""]"
"bftpd_log ( ""error getting max users (SINGLE USER) in bftpd_login.\n"" , 0 )",267:11:6550:6621,/data/download/bftpd/bftpd/login.c,"[[""False"", [16424, ""True"", ""get_maxusers <= INT_MAX"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""unsigned long"", ""INT_MAX"", ""<=""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]",[],"[""\""error getting max users (SINGLE USER) in bftpd_login.\\n\"""", ""0""]"
"bftpd_log ( ""Login as user '%s' failed. Too many users on server.\n"" , user )",259:16:6277:6350,/data/download/bftpd/bftpd/login.c,"[[""True"", [16475, ""True"", ""( maxusers ) && ( maxusers == bftpdutmp_usercount ( \""*\"" ) )"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""int""]], [[""int"", ""bftpdutmp_usercount"", ""\""*\"""", ""==""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]",[],"[""\""Login as user '%s' failed. Too many users on server.\\n\""""]"
"bftpd_log ( ""Error getting max users for GLOBAL in bftpd_login.\n"" , 0 )",254:11:6010:6078,/data/download/bftpd/bftpd/login.c,"[[""False"", [16506, ""True"", ""get_maxusers <= INT_MAX"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]]]",[],"[[[""unsigned long"", ""INT_MAX"", ""<=""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *"", ""0""]]]",[],"[""\""Error getting max users for GLOBAL in bftpd_login.\\n\"""", ""0""]"
"bftpd_log ( ""Login as user '%s' failed: Server disabled.\n"" , user )",245:3:5745:5809,/data/download/bftpd/bftpd/login.c,"[[""True"", [16581, ""True"", ""foo [ 0 ] != '\\0'"", ""Condition""]], [""True"", [16587, ""True"", ""strncasecmp ( foo = config_getoption ( \""DENY_LOGIN\"" ) , \""no\"" , 2 )"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16630, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]], [""True"", [16685, ""True"", ""! getpwnam ( user )"", ""Condition""]], [""False"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""True"", [16641, ""True"", ""! home_directory"", ""Condition""]], [""True"", [16723, ""True"", ""! file_auth [ 0 ]"", ""Condition""]], [""False"", [16703, ""True"", ""! strcasecmp ( anonymous , \""yes\"" )"", ""Condition""]]]",[],"[[[""char *"", ""0"", ""'\\0'"", ""!=""]], [[""strncasecmp"", ""foo"", ""config_getoption"", ""\""DENY_LOGIN\"""", ""="", ""\""no\"""", ""2""]], [[""!"", ""char *""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]], [[""!"", ""getpwnam"", ""user""]], [[""!"", ""char *"", ""0""]], [[""!"", ""char *""]], [[""!"", ""char *"", ""0""]], [[""!"", ""strcasecmp"", ""char *"", ""\""yes\""""]]]",[],"[""\""Login as user '%s' failed: Server disabled.\\n\""""]"
"bftpd_log ( ""Quitting.\n"" )",102:1:2171:2195,/data/download/bftpd/bftpd/main.c,[],"[["""", [17989, ""True"", ""config_end ( )"", ""ExpressionStatement""]], ["""", [17995, ""True"", ""fclose ( groupfile )"", ""ExpressionStatement""]], ["""", [18005, ""True"", ""fclose ( passwdfile )"", ""ExpressionStatement""]], ["""", [18005, ""True"", ""fclose ( passwdfile )"", ""ExpressionStatement""]], ["""", [18014, ""True"", ""Force_Update_Sent_Recv_Log ( )"", ""ExpressionStatement""]]]","[[[""config_end""]], [[""fclose"", ""groupfile""]], [[""fclose"", ""passwdfile""]], [[""fclose"", ""passwdfile""]], [[""Force_Update_Sent_Recv_Log""]]]",[],"[""\""Quitting.\\n\""""]"
"bftpd_log ( ""Caught HUP signal. Re-reading config file.\n"" )",126:3:2496:2553,/data/download/bftpd/bftpd/main.c,[],"[["""", [18028, ""True"", ""int sig"", ""Parameter""]], ["""", [18054, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""int""]], [[""ENTRY""]]]",[],"[""\""Caught HUP signal. Re-reading config file.\\n\""""]"
"bftpd_log ( ""Kicked from the server due to control connection timeout.\n"" )",177:8:3883:3955,/data/download/bftpd/bftpd/main.c,"[[""False"", [18291, ""True"", ""alarm_type"", ""Condition""]]]","[["""", [18293, ""True"", ""bftpdutmp_end ( )"", ""ExpressionStatement""]], ["""", [18229, ""True"", ""int signum"", ""Parameter""]], ["""", [18298, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""alarm_type""]], [[""bftpdutmp_end""]], [[""int""]], [[""ENTRY""]]]",[],"[""\""Kicked from the server due to control connection timeout.\\n\""""]"
"bftpd_log ( ""Kicked from the server due to data connection timeout.\n"" )",173:8:3676:3745,/data/download/bftpd/bftpd/main.c,"[[""True"", [18291, ""True"", ""alarm_type"", ""Condition""]]]","[["""", [18284, ""True"", ""close ( alarm_type )"", ""ExpressionStatement""]], ["""", [18293, ""True"", ""bftpdutmp_end ( )"", ""ExpressionStatement""]], ["""", [18229, ""True"", ""int signum"", ""Parameter""]]]","[[[""alarm_type""]], [[""close"", ""alarm_type""]], [[""bftpdutmp_end""]], [[""int""]]]",[],"[""\""Kicked from the server due to data connection timeout.\\n\""""]"
"bftpd_log ( ""Processing command: %s\n"" , str )",434:2:12034:12076,/data/download/bftpd/bftpd/main.c,"[[""True"", [18421, ""True"", ""fgets ( str , MAXCMD , stdin )"", ""Condition""]], [""True"", [18836, ""True"", ""getpeername ( fileno ( stderr ) , ( struct sockaddr * ) & remotename , & my_length )"", ""Condition""]], [""True"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]]]",[],"[[[""fgets"", ""char [ MAX_STRING_LENGTH + 1 ]"", ""MAXCMD"", ""stdin""]], [[""getpeername"", ""fileno"", ""stderr"", ""&"", ""remotename"", ""&"", ""my_length""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]]]","[[[""char [ MAX_STRING_LENGTH + 1 ]"", ""MAX_STRING_LENGTH"", ""1"", ""+""], ""char [ MAX_STRING_LENGTH + 1 ]""]]","[""\""Processing command: %s\\n\""""]"
"bftpd_log ( ""Incoming connection from %s.\n"" , remotehostname )",407:1:10867:10926,/data/download/bftpd/bftpd/main.c,"[[""True"", [18836, ""True"", ""getpeername ( fileno ( stderr ) , ( struct sockaddr * ) & remotename , & my_length )"", ""Condition""]], [""True"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19666, ""True"", ""retval"", ""Condition""]]]",[],"[[[""getpeername"", ""fileno"", ""stderr"", ""&"", ""remotename"", ""&"", ""my_length""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""int""]]]","[[[""remotehostname"", ""strdup"", ""char *"", ""=""], ""remotehostname""], [[""remotehostname"", ""\""\"""", ""=""], ""remotehostname""], [[""remotehostname"", ""\""\"""", ""=""], ""remotehostname""], [[""remotehostname"", ""\""\"""", ""=""], ""remotehostname""], [[""remotehostname"", ""strdup"", ""char *"", ""=""], ""remotehostname""], [[""remotehostname"", ""strdup"", ""struct hostent *"", ""h_name"", ""=""], ""remotehostname""]]","[""\""Incoming connection from %s.\\n\""""]"
"bftpd_log ( ""Exiting, becasue we have no way to authorize clients.\n"" )",324:11:8084:8152,/data/download/bftpd/bftpd/main.c,"[[""True"", [19048, ""True"", ""! file_auth_option [ 0 ]"", ""Condition""]], [""False"", [19571, ""True"", ""fork ( )"", ""Condition""]], [""False"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""False"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""True"", [19594, ""True"", ""daemonmode == 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19604, ""True"", ""daemonmode"", ""Condition""]], [""False"", [19668, ""True"", ""( ( retval = getopt ( argc , argv , \""c:hdDin\"" ) ) ) > - 1"", ""Condition""]], [""True"", [19666, ""True"", ""retval"", ""Condition""]]]",[],"[[[""!"", ""char *"", ""0""]], [[""fork""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""daemonmode"", ""1"", ""==""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""daemonmode""]], [[""retval"", ""getopt"", ""int"", ""char * *"", ""\""c:hdDin\"""", ""="", ""-"", ""1"", "">""]], [[""int""]]]",[],"[""\""Exiting, becasue we have no way to authorize clients.\\n\""""]"
"control_printf ( SL_SUCCESS , ""150 %s data connection established."" , xfertype == TYPE_BINARY ? ""BINARY"" : ""ASCII"" )",176:1:4026:4153,/data/download/bftpd/bftpd/commands.c,"[[""False"", [1528, ""True"", ""sock == - 1"", ""Condition""]], [""False"", [1329, ""True"", ""connect ( sock , ( struct sockaddr * ) & sa , sizeof ( sa ) ) == - 1"", ""Condition""]], [""True"", [1555, ""True"", ""pasv"", ""Condition""]], [""True"", [1400, ""True"", ""bind ( sock , ( struct sockaddr * ) & local , sizeof ( local ) ) < 0"", ""Condition""]], [""False"", [1555, ""True"", ""pasv"", ""Condition""]]]",[],"[[[""sock"", ""-"", ""1"", ""==""]], [[""connect"", ""sock"", ""&"", ""sa"", ""-"", ""1"", ""==""]], [[""pasv""]], [[""bind"", ""sock"", ""&"", ""local"", ""0"", ""<""]], [[""pasv""]]]",[],"[""\""150 %s data connection established.\"""", ""\""BINARY\"""", ""\""ASCII\""""]"
"control_printf ( SL_FAILURE , ""425-Unable to bind data socket.\r\n425 %s."" , strerror ( errno ) )",163:3:3580:3674,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1400, ""True"", ""bind ( sock , ( struct sockaddr * ) & local , sizeof ( local ) ) < 0"", ""Condition""]], [""False"", [1555, ""True"", ""pasv"", ""Condition""]]]","[["""", [1421, ""True"", ""local . sin_port = htons ( 20 )"", ""ExpressionStatement""]], ["""", [1432, ""True"", ""seteuid ( 0 )"", ""ExpressionStatement""]], ["""", [1455, ""True"", ""local . sin_family = AF_INET"", ""ExpressionStatement""]], ["""", [1461, ""True"", ""local . sin_addr . s_addr = name . sin_addr . s_addr"", ""ExpressionStatement""]]]","[[[""bind"", ""sock"", ""&"", ""local"", ""0"", ""<""]], [[""pasv""]], [[""struct sockaddr_in"", ""sin_port"", ""htons"", ""20"", ""=""]], [[""seteuid"", ""0""]], [[""struct sockaddr_in"", ""sin_family"", ""AF_INET"", ""=""]], [[""struct sockaddr_in"", ""sin_addr"", ""s_addr"", ""name"", ""sin_addr"", ""s_addr"", ""=""]]]",[],"[""\""425-Unable to bind data socket.\\r\\n425 %s.\""""]"
"control_printf ( SL_FAILURE , ""425-Unable to accept data connection.\r\n425 %s."" , strerror ( errno ) )",147:12:3024:3140,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1528, ""True"", ""sock == - 1"", ""Condition""]], [""True"", [1555, ""True"", ""pasv"", ""Condition""]]]","[["""", [1534, ""True"", ""sock = accept ( pasvsock , ( struct sockaddr * ) & foo , ( socklen_t * ) & namelen )"", ""ExpressionStatement""]], ["""", [1557, ""True"", ""memset ( & local , 0 , sizeof ( local ) )"", ""ExpressionStatement""]]]","[[[""sock"", ""-"", ""1"", ""==""]], [[""pasv""]], [[""sock"", ""accept"", ""pasvsock"", ""&"", ""foo"", ""&"", ""namelen"", ""=""]], [[""memset"", ""&"", ""local"", ""0""]]]",[],"[""\""425-Unable to accept data connection.\\r\\n425 %s.\""""]"
"control_printf ( SL_SUCCESS , ""331 Password please."" )",225:2:5433:5483,/data/download/bftpd/bftpd/commands.c,"[[""False"", [1819, ""True"", ""! strcasecmp ( config_getoption ( \""ANONYMOUS_USER\"" ) , \""yes\"" )"", ""Condition""]], [""True"", [1926, ""True"", ""state"", ""Condition""]]]","[["""", [1801, ""True"", ""state = STATE_USER"", ""ExpressionStatement""]], ["""", [1835, ""True"", ""expand_groups ( )"", ""ExpressionStatement""]], ["""", [1840, ""True"", ""bftpd_log ( \""Trying to log in as %s.\\n\"" , user )"", ""ExpressionStatement""]]]","[[[""!"", ""strcasecmp"", ""config_getoption"", ""\""ANONYMOUS_USER\"""", ""\""yes\""""]], [[""state""]], [[""state"", ""STATE_USER"", ""=""]], [[""expand_groups""]], [[""bftpd_log"", ""\""Trying to log in as %s.\\n\"""", ""user""]]]",[],"[""\""331 Password please.\""""]"
"control_printf ( SL_SUCCESS , ""331 Password please."" )",220:16:5314:5364,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1819, ""True"", ""! strcasecmp ( config_getoption ( \""ANONYMOUS_USER\"" ) , \""yes\"" )"", ""Condition""]], [""True"", [1926, ""True"", ""state"", ""Condition""]]]","[["""", [1815, ""True"", ""state = STATE_USER"", ""ExpressionStatement""]], ["""", [1835, ""True"", ""expand_groups ( )"", ""ExpressionStatement""]], ["""", [1840, ""True"", ""bftpd_log ( \""Trying to log in as %s.\\n\"" , user )"", ""ExpressionStatement""]]]","[[[""!"", ""strcasecmp"", ""config_getoption"", ""\""ANONYMOUS_USER\"""", ""\""yes\""""]], [[""state""]], [[""state"", ""STATE_USER"", ""=""]], [[""expand_groups""]], [[""bftpd_log"", ""\""Trying to log in as %s.\\n\"""", ""user""]]]",[],"[""\""331 Password please.\""""]"
"control_printf ( SL_FAILURE , ""503 Username already given."" )",202:2:4722:4779,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1926, ""True"", ""state"", ""Condition""]]]","[["""", [1928, ""True"", ""char * alias ;"", ""IdentifierDeclStatement""]], ["""", [1784, ""True"", ""char * username"", ""Parameter""]], ["""", [1932, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""state""]], [[""char *""]], [[""char *""]], [[""ENTRY""]]]",[],"[""\""503 Username already given.\""""]"
"control_printf ( SL_FAILURE , ""530 Login incorrect."" )",237:2:5706:5756,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1978, ""True"", ""bftpd_login ( password )"", ""Condition""]], [""False"", [1997, ""True"", ""state > STATE_USER"", ""Condition""]]]","[["""", [1969, ""True"", ""bftpd_log ( \""Login as user '%s' failed.\\n\"" , user )"", ""ExpressionStatement""]], ["""", [1948, ""True"", ""char * password"", ""Parameter""]]]","[[[""bftpd_login"", ""char *""]], [[""state"", ""STATE_USER"", "">""]], [[""bftpd_log"", ""\""Login as user '%s' failed.\\n\"""", ""user""]], [[""char *""]]]",[],"[""\""530 Login incorrect.\""""]"
"control_printf ( SL_FAILURE , ""503 Already logged in."" )",232:2:5556:5608,/data/download/bftpd/bftpd/commands.c,"[[""True"", [1997, ""True"", ""state > STATE_USER"", ""Condition""]]]","[["""", [1948, ""True"", ""char * password"", ""Parameter""]], ["""", [2001, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""state"", ""STATE_USER"", "">""]], [[""char *""]], [[""ENTRY""]]]",[],"[""\""503 Already logged in.\""""]"
"control_printf ( SL_SUCCESS , ""257 \""%s\"" is the current working directory."" , my_cwd )",251:9:5971:6053,/data/download/bftpd/bftpd/commands.c,"[[""True"", [2038, ""True"", ""my_cwd"", ""Condition""]]]","[["""", [2040, ""True"", ""my_cwd = bftpd_cwd_getcwd ( )"", ""ExpressionStatement""]], ["""", [2047, ""True"", ""char * my_cwd = NULL ;"", ""IdentifierDeclStatement""]], ["""", [2013, ""True"", ""char * params"", ""Parameter""]]]","[[[""char *""]], [[""char *"", ""bftpd_cwd_getcwd"", ""=""]], [[""char *"", ""NULL"", ""NULL"", ""=""]], [[""char *""]]]","[[[""char *"", ""bftpd_cwd_getcwd"", ""=""], ""char *""]]","[""\""257 \\\""%s\\\"" is the current working directory.\""""]"
"control_printf ( SL_FAILURE , ""500 Type '%c' not supported."" , * params )",266:8:6456:6523,/data/download/bftpd/bftpd/commands.c,"[[""False"", [2100, ""True"", ""( * params == 'I' ) || ( * params == 'i' )"", ""Condition""]], [""False"", [2126, ""True"", ""( * params == 'A' ) || ( * params == 'a' )"", ""Condition""]]]","[["""", [2064, ""True"", ""char * params"", ""Parameter""]], ["""", [2138, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""*"", ""char *"", ""'I'"", ""=="", ""*"", ""char *"", ""'i'"", ""=="", ""||""]], [[""*"", ""char *"", ""'A'"", ""=="", ""*"", ""char *"", ""'a'"", ""=="", ""||""]], [[""char *""]], [[""ENTRY""]]]","[[[""char *""], ""char *""]]","[""\""500 Type '%c' not supported.\""""]"
"control_printf ( SL_SUCCESS , ""200 Transfer type changed to BINARY"" )",263:7:6338:6403,/data/download/bftpd/bftpd/commands.c,"[[""True"", [2100, ""True"", ""( * params == 'I' ) || ( * params == 'i' )"", ""Condition""]], [""False"", [2126, ""True"", ""( * params == 'A' ) || ( * params == 'a' )"", ""Condition""]]]","[["""", [2064, ""True"", ""char * params"", ""Parameter""]], ["""", [2138, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[""*"", ""char *"", ""'I'"", ""=="", ""*"", ""char *"", ""'i'"", ""=="", ""||""]], [[""*"", ""char *"", ""'A'"", ""=="", ""*"", ""char *"", ""'a'"", ""=="", ""||""]], [[""char *""]], [[""ENTRY""]]]",[],"[""\""200 Transfer type changed to BINARY\""""]"
