file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_0_collectd-4.9.1.cpp,"[""assert"", ""realloc"", ""memcpy""]","[""error_t"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_1_collectd-4.9.1.cpp,"[""assert"", ""malloc"", ""strlen"", ""free""]","[""error_t"", ""char"", ""int"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_2_collectd-4.9.1.cpp,"[""memmove"", ""realloc"", ""assert"", ""strlen"", ""memcpy"", ""argz_append""]","[""error_t"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_3_collectd-4.9.1.cpp,"[""assert"", ""strchr""]","[""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_4_collectd-4.9.1.cpp,"[""assert""]","[""char"", ""size_t"", ""void"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_5_collectd-4.9.1.cpp,"[""assert"", ""FindClose"", ""free""]","[""void"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_6_collectd-4.9.1.cpp,"[""malloc"", ""lt_strlcpy"", ""FindFirstFile"", ""free"", ""assert"", ""lt_strlcat""]","[""char"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_7_collectd-4.9.1.cpp,"[""FindNextFile"", ""strlen"", ""lt_strlcpy""]","[""int"", "" struct dirent"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_8_collectd-4.9.1.cpp,"[""LT__SETERROR""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_9_collectd-4.9.1.cpp,"[""loader_init"", ""lt_dlsym""]","[""int"", ""lt_dlhandle"", ""lt_get_vtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_10_collectd-4.9.1.cpp,"[""* vtable_func"", ""lt_dlloader_add"", ""assert"", ""LT__SETERROR"", ""*  vtable dlloader_init""]","[""int"", ""lt_user_data"", ""lt_dlvtable"", ""lt_get_vtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_11_collectd-4.9.1.cpp,"[""loader_init"", ""lt_dlloader_dump"", ""lt_dlpreload_open"", ""LT_STR"", ""lt_dlpreload""]","[""int"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_12_collectd-4.9.1.cpp,"[""LT__SETERRORSTR"", ""LT__SETERROR"", ""lt_dlclose"", ""lt_dlloader_next"", ""FREE"", ""LT__GETERROR"", ""lt_dlloader_get"", ""LT_DLIS_RESIDENT"", ""lt_dlloader_remove""]","[""int"", ""void"", ""lt_dlloader"", ""char"", ""lt_dlhandle"", ""lt_dlvtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_13_collectd-4.9.1.cpp,"[""lt_dlloader_next"", ""lt__strdup"", ""LT__SETERRORSTR"", ""FREE"", ""*  loader_vtable module_open"", ""LT__GETERROR"", ""lt_dlloader_get"", ""streq""]","[""lt_dladvise"", ""int"", ""lt_dlloader"", ""char"", ""lt_dlhandle"", ""lt_dlvtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_14_collectd-4.9.1.cpp,"[""strchr"", ""MALLOC"", ""defined"", ""tryall_dlopen"", ""FREE"", ""assert"", ""sprintf"", ""LT_STRLEN"", ""tryall_dlopen_module""]","[""int"", ""char"", ""lt_dlhandle"", ""size_t"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_15_collectd-4.9.1.cpp,"[""lt_dlloader_find"", ""tryall_dlopen_module"", ""tryall_dlopen""]","[""int"", ""char"", ""lt_dlhandle"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_16_collectd-4.9.1.cpp,"[""assert"", ""defined"", ""MALLOC"", ""LT_STRLEN""]","[""int"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_17_collectd-4.9.1.cpp,"[""assert"", ""argz_create_sep"", ""LT__SETERROR""]","[""int"", ""char"", ""error_t"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_18_collectd-4.9.1.cpp,"[""MALLOC"", ""LT__SETERROR"", ""canonicalize_path"", ""argzize_path"", ""* func"", ""FREE"", ""assert"", ""strcpy"", ""argz_next"", ""LT_STRLEN""]","[""int"", ""char"", ""void"", ""foreach_callback_func"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_19_collectd-4.9.1.cpp,"[""assert"", ""strrchr"", ""fopen"", ""lt__strdup"", ""FREE""]","[""int"", ""char"", ""void"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_20_collectd-4.9.1.cpp,"[""foreach_dirinpath""]","[""char"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_21_collectd-4.9.1.cpp,"[""access"", ""tryall_dlopen""]","[""int"", ""char"", ""void"", ""lt_dlhandle"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_22_collectd-4.9.1.cpp,"[""foreach_dirinpath""]","[""char"", ""lt_dladvise"", ""lt_dlhandle""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_23_collectd-4.9.1.cpp,[],"[""int"", ""char"", ""lt_dlhandle""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_24_collectd-4.9.1.cpp,"[""strncmp"", ""MALLOC"", ""lt_dlopenext"", ""lt__strdup"", ""FREE"", ""MEMREASSIGN"", ""lt_dladdsearchdir"", ""sprintf"", ""LT_STRLEN"", ""isspace""]","[""int"", ""char"", ""lt_dlhandle"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_25_collectd-4.9.1.cpp,"[""lt_dlclose"", ""FREE"", ""LT_DLIS_RESIDENT""]","[""int"", ""lt_dlhandle""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_26_collectd-4.9.1.cpp,"[""strrchr"", ""MALLOC"", ""LT_STRLEN"", ""memcpy"", ""FREE""]","[""int"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_27_collectd-4.9.1.cpp,"[""strncmp"", ""trim"", ""MALLOC"", ""LT__SETERROR"", ""REALLOC"", ""lt__strdup"", ""FREE"", ""MEMREASSIGN"", ""fgets"", ""strrchr"", ""streq"", ""feof""]","[""int"", ""char"", ""size_t"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_28_collectd-4.9.1.cpp,"[""LT__SETERROR"", ""defined"", ""lt__strdup"", ""LT__SETERRORSTR"", ""find_module"", ""streq"", ""fopen"", ""LT_STRLEN"", ""strncpy"", ""isalnum"", ""canonicalize_path"", ""lt__zalloc"", ""find_handle"", ""fclose"", ""LT__GETERROR"", ""sprintf"", ""parse_dotla_file"", ""strrchr"", ""MALLOC"", ""MEMREASSIGN"", ""unsigned char"", ""FREE"", ""getenv"", ""assert"", ""load_deplibs"", ""lt_dlloader_find"", ""find_file"", ""unload_deplibs"", ""tryall_dlopen""]","[""lt_dladvise"", ""int"", ""char"", ""FILE"", ""size_t"", ""lt_dlhandle"", ""lt_dlvtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_29_collectd-4.9.1.cpp,"[""LT__GETERROR"", ""LT__STRERROR""]","[""int"", ""char"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_30_collectd-4.9.1.cpp,"[""assert"", ""strrchr"", ""streq"", ""defined""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_31_collectd-4.9.1.cpp,"[""lt__zalloc""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_32_collectd-4.9.1.cpp,"[""FREE""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_33_collectd-4.9.1.cpp,"[""assert""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_34_collectd-4.9.1.cpp,"[""assert""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_35_collectd-4.9.1.cpp,"[""assert""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_36_collectd-4.9.1.cpp,"[""assert""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_37_collectd-4.9.1.cpp,"[""assert""]","[""int"", ""lt_dladvise""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_38_collectd-4.9.1.cpp,"[""lt_dlopenadvise""]","[""char"", ""lt_dlhandle""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_39_collectd-4.9.1.cpp,"[""lt_dladvise_init"", ""lt_dlopenadvise"", ""lt_dladvise_ext"", ""lt_dladvise_destroy""]","[""char"", ""lt_dladvise"", ""lt_dlhandle""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_40_collectd-4.9.1.cpp,"[""LT__SETERRORSTR"", ""LT__SETERROR"", ""defined"", ""has_library_ext"", ""try_dlopen"", ""LT__GETERROR"", ""file_not_found""]","[""char"", ""lt_dladvise"", ""lt_dlhandle"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_41_collectd-4.9.1.cpp,"[""argz_insert"", ""strlen"", ""LT__SETERROR"", ""argz_append""]","[""int"", ""char"", ""error_t"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.9.1/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_42_collectd-4.9.1.cpp,"[""assert"", ""lt_argz_insert"", ""argz_next"", ""strcmp""]","[""int"", ""char"", ""size_t""]"
