file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/imap-list.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_0_curl-7.55.1.cpp,"[""curl_easy_init"", ""curl_easy_strerror"", ""curl_easy_setopt"", ""fprintf"", ""curl_easy_perform"", ""curl_easy_cleanup""]","[""int"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/postinmemory.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_1_curl-7.55.1.cpp,"[""realloc"", ""memcpy"", ""printf""]","[""size_t"", ""void"", "" struct MemoryStruct""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/postinmemory.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_2_curl-7.55.1.cpp,"[""malloc"", ""curl_global_init"", ""curl_easy_init"", ""curl_easy_strerror"", ""free"", ""curl_easy_setopt"", ""fprintf"", ""curl_global_cleanup"", ""printf"", ""curl_easy_perform"", ""strlen"", ""curl_easy_cleanup""]","["" struct MemoryStruct"", ""int"", ""void"", ""char"", ""CURLcode"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/https.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_3_curl-7.55.1.cpp,"[""curl_global_init"", ""curl_easy_init"", ""curl_easy_strerror"", ""curl_global_cleanup"", ""curl_easy_setopt"", ""fprintf"", ""curl_easy_perform"", ""curl_easy_cleanup""]","[""int"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/persistant.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_4_curl-7.55.1.cpp,"[""curl_global_init"", ""curl_easy_init"", ""curl_easy_strerror"", ""curl_easy_setopt"", ""fprintf"", ""curl_easy_perform"", ""curl_easy_cleanup""]","[""int"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_5_curl-7.55.1.cpp,"[""lseek""]","[""int"", ""CURL"", ""void"", ""curlioerr"", ""curliocmd""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_6_curl-7.55.1.cpp,"[""read"", ""fprintf""]","[""size_t"", ""int"", ""void"", ""ssize_t"", ""curl_off_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_7_curl-7.55.1.cpp,"[""curl_global_init"", ""curl_easy_init"", ""curl_easy_strerror"", ""curl_global_cleanup"", ""curl_easy_setopt"", ""fprintf"", ""curl_easy_perform"", ""close"", ""open"", ""fstat"", ""curl_easy_cleanup""]","[""int"", ""char"", ""CURL"", ""CURLcode"", "" struct stat""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_8_curl-7.55.1.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""void"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_9_curl-7.55.1.cpp,"[""pthread_create"", ""fprintf"", ""curl_global_init"", ""pthread_join""]","[""int"", ""char"", ""pthread_t""]"
