file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_0_rsync-2.5.5.cpp,[],"[""int"", "" struct target""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-2.5.5.cpp,"[""malloc"", ""int"", ""qsort"", "" int"", ""out_of_memory"", ""gettag""]","[""int"", ""void"", "" struct sum_struct""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-2.5.5.cpp,"[""rprintf"", ""show_progress"", ""sum_update"", ""MIN"", ""send_token"", ""end_progress"", ""map_ptr""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-2.5.5.cpp,"[""rprintf"", ""gettag2"", ""MIN"", ""get_checksum2"", ""get_checksum1"", ""memcmp"", ""map_ptr"", ""matched""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""schar"", ""OFF_T"", ""char"", ""tag"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-2.5.5.cpp,"[""rprintf"", ""hash_search"", ""sum_init"", ""MIN"", ""write_batch_delta_file"", ""free"", ""build_hash_table"", ""write_buf"", ""sum_end"", ""matched""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_5_rsync-2.5.5.cpp,"[""rprintf""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-2.5.5.cpp,"[""rprintf"", ""strchr"", ""sscanf"", ""exit_cleanup"", ""auth_client"", ""strncmp"", ""client_run"", ""getenv"", ""read_line"", ""exit"", ""server_options"", ""open_socket_out_wrapped"", ""strcmp"", ""io_start_multiplex_in""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.5.5.cpp,"[""rprintf"", ""setuid"", ""io_start_multiplex_out"", ""exit_cleanup"", ""read_line"", ""glob_expand"", ""lp_hosts_deny"", ""lp_include"", ""isdigit"", ""auth_server"", ""rsyserr"", ""allow_access"", ""lp_use_chroot"", ""push_dir"", ""client_name"", ""lp_include_from"", ""setgid"", ""sanitize_path"", ""strdup"", ""chroot"", ""log_init"", ""io_printf"", ""lp_exclude"", ""claim_connection"", ""parse_arguments"", ""lp_gid"", ""add_include_line"", ""free"", ""name_to_uid"", ""lp_hosts_allow"", ""lp_name"", ""lp_max_connections"", ""lp_timeout"", ""setgroups"", ""lp_lock_file"", ""name_to_gid"", ""add_exclude_line"", ""getuid"", ""start_server"", ""lp_path"", ""client_addr"", ""strerror"", ""option_error"", ""atoi"", ""lp_uid"", ""lp_exclude_from"", ""strcmp"", ""add_exclude_file""]","[""int"", ""char"", ""gid_t"", ""uid_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_8_rsync-2.5.5.cpp,"[""lp_list"", ""lp_name"", ""io_printf"", ""lp_comment"", ""lp_numservices""]","[""int"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-2.5.5.cpp,"[""lp_load"", ""read_line"", ""rsync_module"", ""io_printf"", ""sscanf"", ""exit_cleanup"", ""lp_socket_options"", ""fread"", ""fclose"", ""lp_motd_file"", ""set_socket_options"", ""send_listing"", ""fopen"", ""feof"", ""strcmp"", ""set_nonblocking"", ""lp_number""]","[""int"", ""char"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_10_rsync-2.5.5.cpp,"[""lp_load"", ""rprintf"", ""log_init"", ""cleanup_set_pid"", ""exit_cleanup"", ""snprintf"", ""start_daemon"", ""lp_pid_file"", ""become_daemon"", ""write"", ""is_a_socket"", ""getpid"", ""do_open"", ""close"", ""strlen"", ""open"", ""start_accept_loop"", ""rsyserr""]","[""int"", ""char"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-2.5.5.cpp,"[""memset""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_12_rsync-2.5.5.cpp,[],"[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_13_rsync-2.5.5.cpp,"[""memset"", ""copy_service""]","[""void"", ""service""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_14_rsync-2.5.5.cpp,"[""strdup"", ""exit_cleanup""]","[""char"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_15_rsync-2.5.5.cpp,"[""malloc"", ""copy_service"", ""Realloc"", ""iSERVICE"", ""init_service"", ""pSERVICE"", ""getservicebyname"", ""string_set""]","[""int"", ""char"", ""service""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_16_rsync-2.5.5.cpp,"[""isspace"", ""toupper""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_17_rsync-2.5.5.cpp,"[""rprintf"", ""strwicmp""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_18_rsync-2.5.5.cpp,"[""rprintf"", ""strwicmp""]","[""char"", ""BOOL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_19_rsync-2.5.5.cpp,"[""pSERVICE"", ""iSERVICE"", ""copy_service"", ""strwicmp""]","[""int"", ""char"", ""service""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.5.5/loadparm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_20_rsync-2.5.5.cpp,"[""string_set"", ""PTR_DIFF""]","[""int"", ""void"", ""service""]"
