file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_0_rsync-2.0.3.cpp,[],"[""int"", "" struct target""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-2.0.3.cpp,"[""malloc"", ""int"", ""qsort"", "" int"", ""out_of_memory"", ""gettag""]","[""int"", ""void"", "" struct sum_struct""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-2.0.3.cpp,"[""rprintf"", ""sum_update"", ""MIN"", ""send_token"", ""write_flush"", ""map_ptr""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-2.0.3.cpp,"[""rprintf"", ""gettag2"", ""MIN"", ""get_checksum2"", ""get_checksum1"", ""memcmp"", ""map_ptr"", ""matched""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""schar"", ""OFF_T"", ""char"", ""tag"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-2.0.3.cpp,"[""rprintf"", ""hash_search"", ""sum_init"", ""free"", ""build_hash_table"", ""write_buf"", ""sum_end"", ""matched""]","[""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_5_rsync-2.0.3.cpp,"[""rprintf""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-2.0.3.cpp,"[""strchr"", ""strncmp"", ""rprintf"", ""sscanf"", ""exit_cleanup"", ""auth_client"", ""client_run"", ""getenv"", ""read_line"", ""server_options"", ""strcmp"", ""open_socket_out""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.3.cpp,"[""rprintf"", ""lp_read_only"", ""read_line"", ""glob_expand"", ""lp_hosts_deny"", ""isdigit"", ""auth_server"", ""strlen"", ""allow_access"", ""chroot"", ""client_name"", ""setgid"", ""strdup"", ""io_printf"", ""lp_exclude"", ""claim_connection"", ""parse_arguments"", ""lp_gid"", ""name_to_uid"", ""lp_hosts_allow"", ""lp_name"", ""lp_max_connections"", ""lp_lock_file"", ""strncmp"", ""name_to_gid"", ""add_exclude_line"", ""start_server"", ""lp_path"", ""client_addr"", ""chdir"", ""setuid"", ""atoi"", ""lp_uid"", ""lp_exclude_from"", ""strcmp"", ""add_exclude_file""]","[""int"", ""char"", ""gid_t"", ""uid_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_8_rsync-2.0.3.cpp,"[""lp_list"", ""lp_name"", ""io_printf"", ""lp_comment"", ""lp_numservices""]","[""int"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.3/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-2.0.3.cpp,"[""lp_load"", ""read_line"", ""rsync_module"", ""io_printf"", ""sscanf"", ""exit_cleanup"", ""fread"", ""fclose"", ""lp_motd_file"", ""set_socket_options"", ""send_listing"", ""fopen"", ""feof"", ""strcmp"", ""lp_number""]","[""int"", ""char"", ""FILE""]"
