file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,70,"printf(""<TR><TH ALIGN=\""left\"">Cache Server:</TH><TD><SELECT NAME=\""server\"">\n"")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,73,"printf(""<OPTION VALUE=\""%s\""%s>%s</OPTION>\n"", server, (servers || *host) ? """" : "" SELECTED"", comment)","[""fopen_ret"", ""strtok_arg""]","[""strchr_arg_ret"", ""int"", ""strlen_arg_ret"", ""strtok_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,82,"printf(""<OPTION VALUE=\""\""%s>Other</OPTION>\n"", (*host) ? "" SELECTED"" : """")","[""int""]","[""strlen_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,84,"printf(""</SELECT></TR>\n"")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,94,"printf(""<TR><TH ALIGN=\""left\"">Cache Host:</TH><TD><INPUT NAME=\""host\"" "")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,96,"printf(""size=\""30\"" VALUE=\""%s\""></TD></TR>\n"", host)","[""int""]","[""strlen_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,98,"printf(""<TR><TH ALIGN=\""left\"">Cache Port:</TH><TD><INPUT NAME=\""port\"" "")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,100,"printf(""size=\""30\"" VALUE=\""%d\""></TD></TR>\n"", port)","[""int""]","[""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,103,"printf(""<TR><TH ALIGN=\""left\"">Manager name:</TH><TD><INPUT NAME=\""user_name\"" "")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,105,"printf(""size=\""30\"" VALUE=\""%s\""></TD></TR>\n"", user_name)","[""int""]","[""char""]"
