patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,432,-31,463,-1,"fprintf(stderr, ""----- Memory map ----\n"");",,7
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,439,-31,470,-1,"fprintf(stderr, ""Leak found: %p"", malloc_ptrs[B][I]);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,440,-31,471,-1,"fprintf(stderr, "" %s"", malloc_file[B][I]);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,441,-31,472,-1,"fprintf(stderr, "":%d"", malloc_line[B][I]);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,442,-31,473,-1,"fprintf(stderr, "" size %d"", malloc_size[B][I]);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,443,-31,474,-1,"fprintf(stderr, "" allocation %d\n"", malloc_count[B][I]);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,450,-31,481,-1,"fprintf(stderr, ""Total leaked memory: %d\n"", leak_sum);",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,452,-31,483,-1,"fprintf(stderr, ""No memory leaks detected\n"");",,9
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,455,-31,486,-1,"fprintf(stderr, ""----------------------\n"");",,7
squid-3.1.23_diff_squid-3.2.13,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.2.13/lib/util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_patch_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_old_hunk_9.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_new_hunk_9.cpp,509,-31,540,-1,"fprintf(tracefp, ""m:%d:%p\n"", sz, p);",,9
