file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/stub_debug.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_14_squid-3.4.14.cpp,9,"_db_print(""%s\n"", CurrentDebug->str().c_str())","[""assert_arg""]","["" CurrentDebug str_ret"", ""c_str_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,18,"printf(""X-Error: message=\""Unable to open config %s\"""", DEFAULT_CACHEMGR_CONFIG)","[""fopen_ret"", ""strtok_arg""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,20,"printf(""Content-Type: text/html\r\n\r\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,22,"printf(""<!DOCTYPE HTML PUBLIC \""-//W3C//DTD HTML 4.01 Transitional//EN\"" \""http://www.w3.org/TR/html4/loose.dtd\"">\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,24,"printf(""<HTML><HEAD><TITLE>Cache Manager Interface</TITLE>\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,26,"printf(""<STYLE type=\""text/css\""><!--BODY{background-color:#ffffff;font-family:verdana,sans-serif}--></STYLE>\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,28,"printf(""<script type=\""text/javascript\"">\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,29,"printf(""function TS(t, s) {\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,30,"printf("" var x = new XMLHttpRequest();\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,31,"printf("" x.open('GET', 'http' + s + '://' + t + '/squid-internal-mgr/', true);\n"")","[""fopen_ret"", ""strtok_arg""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.4.14/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_24_squid-3.4.14.cpp,32,"printf("" x.onreadystatechange=function() {\n"")","[""fopen_ret"", ""strtok_arg""]",[]
