file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_0_squid-3.1.23.cpp,"[""WSAStartup"", ""MAKEWORD"", ""WSACleanup"", ""HIBYTE"", ""LOBYTE""]","[""int"", ""void"", ""WSADATA""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1_squid-3.1.23.cpp,"[""WSACleanup""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_2_squid-3.1.23.cpp,[],"[""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_3_squid-3.1.23.cpp,"[""strlen"", ""strspn""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_4_squid-3.1.23.cpp,"[""strchr"", ""xisspace"", ""strlen""]","[""char"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_5_squid-3.1.23.cpp,"[""mkrfc1123"", ""getfullhostname""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_6_squid-3.1.23.cpp,"[""strchr"", ""strtok"", ""print_trailer"", ""fclose"", ""printf"", ""fgets"", ""fopen"", ""strlen""]","[""char"", ""int"", ""void"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_7_squid-3.1.23.cpp,"[""print_trailer"", ""html_quote""]","[""char"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_8_squid-3.1.23.cpp,"[""strchr"", ""strncasecmp"", ""xisspace"", ""atoi"", ""xisdigit""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_9_squid-3.1.23.cpp,"[""safe_str"", ""snprintf""]","[""char"", ""cachemgr_request""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_10_squid-3.1.23.cpp,"[""snprintf"", ""xfree"", ""menu_url"", ""xstrdup"", ""strlen"", ""strcmp"", ""xstrtok""]","[""char"", ""cachemgr_request""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_11_squid-3.1.23.cpp,"[""strchr"", ""strstr"", ""snprintf"", ""xfree"", ""is_number"", ""xstrdup"", ""strlen"", ""html_quote"", ""xstrtok""]","[""char"", ""int"", ""cachemgr_request""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_12_squid-3.1.23.cpp,"[""strchr"", ""snprintf"", ""xfree"", ""menu_url"", ""xstrdup"", ""xstrtok""]","[""char"", ""cachemgr_request""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_13_squid-3.1.23.cpp,"[""strncasecmp"", ""tempnam"", ""fclose"", ""printf"", ""fgets"", ""close"", ""fopen"", ""strlen"", ""fdopen"", ""fwrite"", ""strncmp"", ""menu_url"", ""reset_auth"", ""fputs"", ""rewind"", ""munge_action_line"", ""recv"", ""strcasecmp"", ""perror"", ""xfree"", ""print_trailer"", ""remove"", ""munge_menu_line"", ""parse_status_line"", ""munge_other_line"", ""strcmp""]","[""int"", ""char"", ""cachemgr_request"", ""FILE""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_14_squid-3.1.23.cpp,"[""safe_free"", ""sscanf"", ""snprintf"", ""make_auth_header"", ""fread"", ""fclose"", "" S GetAddrInfo"", ""atexit"", ""base64_decode"", ""fprintf"", "" S FreeAddrInfo"", ""strtoll"", ""error_html"", ""close"", ""base64_encode"", ""strlen"", ""read_request"", ""strchr"", ""fopen"", ""xstrerror"", ""process_request"", ""strtok"", ""safe_str"", ""write"", ""xstrdup"", ""_fileno"", ""strrchr"", ""getfullhostname"", ""xxfree"", ""rfc1738_unescape"", ""fgets"", ""read_post_request"", ""getenv"", ""assert"", ""gethostbyname"", ""atoi"", "" S SetPort"", ""free"", ""decode_pub_auth"", ""strcasecmp"", ""read_get_request"", ""xcalloc"", ""make_pub_auth"", ""read_reply"", ""socket"", ""xfree"", ""check_target_acl"", ""_setmode"", ""auth_html"", "" S ToURL"", ""Win32SockInit"", ""time"", ""fnmatch"", "" S IsAnyAddr"", ""xmalloc"", ""strcmp"", ""connect""]","[""int"", ""cachemgr_request"", ""char"", ""size_t"", ""FILE"", "" struct addrinfo"", ""uint64_t"", ""IpAddress"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_15_squid-3.1.23.cpp,"[""process_request"", ""time"", ""getenv"", ""atexit"", ""xstrdup"", ""_setmode"", ""Win32SockInit"", ""_fileno"", ""strrchr"", ""read_request""]","[""int"", ""char"", ""cachemgr_request""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/tools/cachemgr.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_16_squid-3.1.23.cpp,"[""xfree"", ""fread"", ""getenv"", ""strtoll"", ""xmalloc"", ""strlen"", ""strcasecmp""]","[""char"", ""size_t"", ""void"", ""uint64_t""]"
