file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_0_collectd-5.5.3.cpp,"[""assert"", ""realloc"", ""memcpy""]","[""error_t"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_1_collectd-5.5.3.cpp,"[""assert"", ""malloc"", ""strlen"", ""free""]","[""error_t"", ""char"", ""int"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_2_collectd-5.5.3.cpp,"[""memmove"", ""realloc"", ""assert"", ""strlen"", ""memcpy"", ""argz_append""]","[""error_t"", ""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_3_collectd-5.5.3.cpp,"[""assert"", ""strchr""]","[""char"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/argz.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_4_collectd-5.5.3.cpp,"[""assert""]","[""char"", ""size_t"", ""void"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_5_collectd-5.5.3.cpp,"[""assert"", ""FindClose"", ""free""]","[""void"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_6_collectd-5.5.3.cpp,"[""malloc"", ""lt_strlcpy"", ""FindFirstFile"", ""free"", ""assert"", ""lt_strlcat""]","[""char"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/lt__dirent.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_7_collectd-5.5.3.cpp,"[""FindNextFile"", ""strlen"", ""lt_strlcpy""]","[""int"", "" struct dirent"", ""DIR""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_8_collectd-5.5.3.cpp,"[""LT__SETERROR""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_9_collectd-5.5.3.cpp,"[""loader_init"", ""lt_dlsym""]","[""int"", ""lt_dlhandle"", ""lt_get_vtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_10_collectd-5.5.3.cpp,"[""* vtable_func"", ""lt_dlloader_add"", ""assert"", ""LT__SETERROR"", ""*  vtable dlloader_init""]","[""int"", ""lt_user_data"", ""lt_dlvtable"", ""lt_get_vtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_11_collectd-5.5.3.cpp,"[""loader_init"", ""lt_dlloader_dump"", ""lt_dlpreload_open"", ""LT_STR"", ""lt_dlpreload""]","[""int"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_12_collectd-5.5.3.cpp,"[""LT__SETERRORSTR"", ""LT__SETERROR"", ""lt_dlclose"", ""lt_dlloader_next"", ""FREE"", ""LT__GETERROR"", ""lt_dlloader_get"", ""LT_DLIS_RESIDENT"", ""lt_dlloader_remove""]","[""int"", ""void"", ""lt_dlloader"", ""char"", ""lt_dlhandle"", ""lt_dlvtable""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-5.5.3/libltdl/ltdl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_13_collectd-5.5.3.cpp,"[""lt_dlloader_next"", ""lt__strdup"", ""LT__SETERRORSTR"", ""FREE"", ""*  loader_vtable module_open"", ""LT__GETERROR"", ""lt_dlloader_get"", ""streq""]","[""lt_dladvise"", ""int"", ""lt_dlloader"", ""char"", ""lt_dlhandle"", ""lt_dlvtable""]"
