sha,message,issue,file_name,old_file,new_file,patch_file
8ffd8d0a03d68241ce4f5f8a9fd266bee1032e1d,"ENH: refactored ctest.  All testing is now parallel.  If no -j option is specified, defaults to a MP level of 1 (non parallel)",[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_500.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_500.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_500.cpp
b9daa192af92266a375707e56963ebdb888065e4,ENH: Refactored CTest test execution code into an object,[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_501.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_501.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_501.cpp
b9daa192af92266a375707e56963ebdb888065e4,ENH: Refactored CTest test execution code into an object,[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_501.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_501.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_501.cpp
c02c8c287c4c92b6e420a91af09195f57ffbcc41,Add test times to log file as well as the stdout.,[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_502.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_502.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_502.cpp
3c34d0440c8c83124d991850535e69af6ccc684e,"If labels are found on the tests, then print a time summary for all the tests run with each label.",[],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_503.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_503.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_503.cpp
057400d9b4d390b523bd37b7baf99b0285bcde92,"COMP: Fix cmtar build on VMS

The mknod and mkfifo functions are not available on VMS.",[],Utilities/cmtar/extract.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_504.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_504.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_504.cpp
4085454658d9af9c2cfb58b67ff2434692887a30,"ENH: Support preprocessor def values in VS6

The add_definitions() command and COMPILE_DEFINITIONS dir/tgt/src
properties support preprocessor definitions with values.  Previously
values were not supported in the VS6 generator even though the native
tool supports them.  It is only values with spaces that VS6 does not
support.  This enables support and instead complains only for values
with spaces.  See issue #8779.",[u'https://gitlab.kitware.com/cmake/cmake/issues/8779'],Tests/Preprocess/preprocess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_505.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_505.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_505.cpp
4085454658d9af9c2cfb58b67ff2434692887a30,"ENH: Support preprocessor def values in VS6

The add_definitions() command and COMPILE_DEFINITIONS dir/tgt/src
properties support preprocessor definitions with values.  Previously
values were not supported in the VS6 generator even though the native
tool supports them.  It is only values with spaces that VS6 does not
support.  This enables support and instead complains only for values
with spaces.  See issue #8779.",[u'https://gitlab.kitware.com/cmake/cmake/issues/8779'],Tests/Preprocess/preprocess.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_506.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_506.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_506.cpp
98c51ff6dcd5e6aa80050cfc00f19eb6092e79c0,"ENH: Overhaul CMake version numbering

This moves the version numbers into an isolated configured header so
that not all of CMake needs to rebuild when the version changes.

Previously we had spaces, dashes and/or the word 'patch' randomly chosen
before the patch number.  Now we always report version numbers in the
traditional format ""<major>.<minor>.<patch>[-rc<rc>]"".

We still use odd minor numbers for development versions.  Now we also
use the CCYYMMDD date as the patch number of development versions, thus
allowing tests for exact CMake versions.",[],Source/WXDialog/CMakeSetupFrame.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_507.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_507.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_507.cpp
3043ddf1445de03556564917e01a4f9748b04d89,BUG: #8611 add pass fail reasons into log file,[u'https://gitlab.kitware.com/cmake/cmake/issues/8611'],Source/CTest/cmCTestTestHandler.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_508.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_508.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_508.cpp
