file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/persistant.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_0_curl-7.10.4.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_memdebug"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""char"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_1_curl-7.10.4.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""void"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_2_curl-7.10.4.cpp,"[""pthread_create"", ""fprintf"", ""pthread_join""]","[""int"", ""char"", ""pthread_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/ftpupload.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_3_curl-7.10.4.cpp,"[""curl_global_init"", ""curl_easy_init"", ""curl_slist_free_all"", ""fclose"", ""curl_slist_append"", ""curl_easy_setopt"", ""curl_global_cleanup"", ""curl_easy_perform"", ""close"", ""fopen"", ""open"", ""fstat"", ""curl_easy_cleanup""]","[""int"", "" struct curl_slist"", ""char"", ""CURLcode"", ""FILE"", "" struct stat"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/simplepost.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_4_curl-7.10.4.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""strlen"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""char"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/httpput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_5_curl-7.10.4.cpp,"[""fread"", ""fprintf""]","[""size_t"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/httpput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_6_curl-7.10.4.cpp,"[""curl_global_init"", ""curl_easy_init"", ""fclose"", ""curl_global_cleanup"", ""curl_easy_setopt"", ""curl_easy_perform"", ""close"", ""fopen"", ""open"", ""fstat"", ""curl_easy_cleanup""]","[""int"", ""char"", ""CURLcode"", ""FILE"", "" struct stat"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/http-post.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_7_curl-7.10.4.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/multi-double.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_8_curl-7.10.4.cpp,"[""curl_multi_add_handle"", ""curl_multi_cleanup"", ""curl_multi_perform"", ""curl_easy_init"", ""curl_multi_init"", ""curl_easy_setopt"", ""FD_ZERO"", ""curl_easy_cleanup"", ""select"", ""curl_multi_fdset""]","["" struct timeval"", ""int"", ""fd_set"", ""char"", ""CURLM"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.10.4/docs/examples/multi-single.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_9_curl-7.10.4.cpp,"[""curl_multi_add_handle"", ""curl_multi_cleanup"", ""curl_multi_perform"", ""curl_easy_init"", ""curl_multi_init"", ""curl_easy_setopt"", ""FD_ZERO"", ""curl_easy_cleanup"", ""select"", ""curl_multi_fdset""]","["" struct timeval"", ""int"", ""fd_set"", ""char"", ""CURLM"", ""CURL""]"
