file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_0_rsync-3.0.4.cpp,"[""new_array"", ""BIG_SUM2HASH"", ""memset"", ""free"", ""SUM2HASH"", ""out_of_memory"", ""uint32""]","[""int32"", ""void"", "" struct sum_struct"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-3.0.4.cpp,"[""rprintf"", ""int32"", ""show_progress"", ""sum_update"", ""MIN"", ""send_token"", ""map_ptr""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-3.0.4.cpp,"[""rprintf"", ""int32"", ""MIN"", ""BIG_SUM2HASH"", ""SUM2HASH2"", ""get_checksum2"", ""get_checksum1"", ""memcmp"", ""map_ptr"", ""matched""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""schar"", ""OFF_T"", ""char"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-3.0.4.cpp,"[""rprintf"", ""int32"", ""sum_init"", ""hash_search"", ""sum_update"", ""show_progress"", ""build_hash_table"", ""write_buf"", ""map_ptr"", ""sum_end"", ""matched""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-3.0.4.cpp,"[""rprintf""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_5_rsync-3.0.4.cpp,"[""rprintf"", ""exit_cleanup"", ""open_socket_out_wrapped"", ""client_run"", ""setup_iconv"", ""strrchr"", ""start_inband_exchange""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-3.0.4.cpp,"[""write_sbuf"", ""rprintf"", ""io_printf"", ""sscanf"", ""read_line_old"", ""fread"", ""fclose"", ""lp_motd_file"", ""write_buf"", ""fopen"", ""feof""]","[""int"", ""char"", ""FILE"", ""size_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-3.0.4.cpp,"[""rprintf"", ""new_array"", ""exit_cleanup"", ""auth_client"", ""server_options"", ""strlen"", ""strchr"", ""strlcpy"", ""print_child_argv"", ""send_protected_args"", ""strncmp"", ""exit"", ""write_sbuf"", ""io_printf"", ""free"", ""getenv"", ""assert"", ""out_of_memory"", ""write_byte"", ""read_line_old"", ""exchange_protocols"", ""strcmp"", ""io_start_multiplex_in""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_8_rsync-3.0.4.cpp,"[""wait_process"", ""asprintf"", ""WIFEXITED"", ""strerror"", ""out_of_memory"", ""write_byte"", ""write_buf"", ""close"", ""strlen"", ""WEXITSTATUS""]","[""char"", ""int"", ""pid_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.4/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-3.0.4.cpp,"[""read""]","[""int"", ""char""]"
