class,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_747.cpp,"[""get_sha1"", ""parse_object"", ""strdup"", ""xmalloc"", ""peel_to_type""]","["" struct commit"", ""char"", "" struct merge_remote_desc"", "" struct object"", "" struct object_id""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/wt-status.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_875.cpp,"[""get_sha1"", ""find_unique_abbrev"", ""strbuf_release"", ""strbuf_trim"", ""strbuf_addf"", ""strbuf_reset"", ""starts_with"", ""strbuf_split_max""]","[""int"", ""char"", ""void"", ""unsigned"", "" struct strbuf""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/wt-status.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_885.cpp,"[""strbuf_init"", ""dwim_ref"", ""for_each_reflog_ent_reverse"", ""strbuf_release"", ""find_unique_abbrev"", ""free"", ""get_sha1"", ""xstrdup"", ""skip_prefix"", ""hashcmp"", ""lookup_commit_reference_gently"", ""hashcpy""]","["" struct wt_status_state"", ""void"", ""unsigned"", ""char"", "" struct grab_1st_switch_cbdata"", "" struct commit""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/wt-status.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_886.cpp,"[""stat"", ""git_path_revert_head"", ""git_path_cherry_pick_head"", ""wt_status_get_detached_from"", ""git_path_merge_head"", ""get_sha1"", ""git_path"", ""hashcpy"", ""read_and_strip_branch""]","["" struct wt_status_state"", ""int"", ""void"", ""unsigned"", "" struct stat""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/revision.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_937.cpp,"[""get_sha1"", ""parse_object"", ""add_pending_object""]","[""void"", "" struct rev_info"", ""unsigned"", "" struct object""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/revision.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_978.cpp,"[""read_cache"", ""lookup_commit_or_die"", ""free_pathspec"", ""die"", ""ce_stage"", ""free_commit_list"", ""add_rev_cmdline_list"", ""get_sha1"", ""add_pending_commit_list"", ""ce_same_name"", ""REALLOC_ARRAY"", ""add_pending_object"", ""get_merge_bases"", ""parse_pathspec"", ""ce_path_match""]","["" struct rev_info"", "" struct commit_list"", "" struct commit"", ""void"", ""unsigned"", ""char"", ""int"", "" struct cache_entry""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1362.cpp,"[""change_note_fanout"", ""construct_path_with_fanout"", ""parse_and_store_blob"", ""tree_content_remove"", ""convert_num_notes_to_fanout"", ""strbuf_addstr"", ""parse_mark_ref_space"", ""parse_mark_ref_eol"", ""sha1_to_hex"", ""read_next_command"", ""find_mark"", ""hashcpy"", ""is_null_sha1"", ""tree_content_set"", ""read_object_with_reference"", ""skip_prefix"", ""sha1_object_info"", ""free"", ""lookup_branch"", ""find_object"", ""die"", ""get_sha1"", ""get_sha1_hex""]","[""void"", ""unsigned"", ""uintmax_t"", "" struct object_entry"", ""char"", "" enum object_type"", "" struct strbuf"", ""uint16_t"", "" struct branch""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1366.cpp,"[""free"", ""get_sha1"", ""release_tree_content_recursive"", ""skip_prefix"", ""die"", ""is_null_sha1"", ""parse_from_commit"", ""find_mark"", ""gfi_unpack_entry"", ""read_next_command"", ""hashcpy"", ""parse_mark_ref_eol"", ""hashcmp"", ""lookup_branch"", ""parse_from_existing""]","[""int"", "" struct object_entry"", ""uintmax_t"", ""unsigned"", ""char"", "" struct branch""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1367.cpp,"[""free"", ""read_object_with_reference"", ""read_next_command"", ""skip_prefix"", ""die"", ""find_mark"", ""get_sha1"", ""hashcpy"", ""parse_mark_ref_eol"", ""xmalloc"", ""lookup_branch""]","["" struct object_entry"", ""uintmax_t"", "" struct hash_list"", ""char"", ""unsigned"", "" struct branch""]"
2005,-1,,"error(_(""cannot read HEAD""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_670.cpp,100,"[""get_sha1_ret""]",[],"[[], [u'error', u'_', u'cannot', u'read', u'HEAD']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.6.7/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1369.cpp,"[""memset"", ""parse_ident"", ""store_object"", ""strbuf_addch"", ""parse_mark_ref_eol"", ""get_sha1"", ""read_next_command"", ""pool_strdup"", ""find_mark"", ""strbuf_addf"", ""pool_alloc"", ""hashcpy"", ""is_null_sha1"", ""strbuf_addbuf"", ""skip_prefix"", ""sha1_object_info"", ""free"", ""strbuf_reset"", ""lookup_branch"", ""find_object"", ""die"", ""sha1_to_hex"", ""parse_data""]","["" struct tag"", ""void"", ""unsigned"", ""uintmax_t"", "" struct object_entry"", ""char"", "" enum object_type"", "" struct strbuf"", "" struct branch""]"
