patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
curl-7.15.0_diff_curl-7.16.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.15.0/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.0/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_172.cpp,5,5,905,959,"fputs(""# Netscape HTTP Cookie File\n""
          ""# http://www.netscape.com/newsref/std/cookie_spec.html\n""
          ""# This file was generated by libcurl! Edit at your own risk.\n\n"",
          out);","fputs(""# Netscape HTTP Cookie File\n""
          ""# http://curlm.haxx.se/rfc/cookie_spec.html\n""
          ""# This file was generated by libcurl! Edit at your own risk.\n\n"",
          out);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_1933.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_1933.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_1933.cpp,25,"[""updateContent""]","[[""//www"", ""netscape"", ""com/newsref/std/cookie_spec""], [""//curlm"", ""haxx"", ""se/rfc/cookie_spec""]]",[-13317438316072203321],"["" struct CookieInfo""]","[""fopen_ret""]",set([]),set([]),16
curl-7.15.0_diff_curl-7.16.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.15.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_196.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_196.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_196.cpp,-1977,7,-1,2056,,"warnf(config, ""error trying read config from the '%s' file\n"",
              nextarg);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_2197.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_2197.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_2197.cpp,778,"[""addLog""]","[[], [""warnf"", ""config"", ""error"", ""trying"", ""read"", ""config"", ""from"", ""the"", ""%s"", ""file\\n"", ""nextarg""]]",[18826385391357391449],"[""parseconfig_ret""]","[""parseconfig_arg_ret"", ""parseconfig_arg_ret""]",set([]),set([6]),17
curl-7.16.1_diff_curl-7.16.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.2/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_228.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_228.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_228.cpp,-1645,7,-1,1677,,"warnf(config, ""--trace overrides an earlier trace/verbose option\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_2806.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_2806.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_2806.cpp,260,"[""addLog""]","[[], [""warnf"", ""config"", ""trace"", ""overrides"", ""an"", ""earlier"", ""trace/verbose"", ""option\\n""]]",[-3398653040658721645],"[""new_getout_arg"", null, ""new_getout_arg"", null, null]","[""new_getout_arg""]",set([]),set([164]),18
curl-7.16.1_diff_curl-7.16.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.2/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_228.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_228.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_228.cpp,-1645,13,-1,1683,,"warnf(config,
                ""--trace-ascii overrides an earlier trace/verbose option\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_2807.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_2807.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_2807.cpp,266,"[""addLog""]","[[], [""warnf"", ""config"", ""trace"", ""ascii"", ""overrides"", ""an"", ""earlier"", ""trace/verbose"", ""option\\n""]]",[310758544710197807],"[""new_getout_arg"", null, ""new_getout_arg"", null, null]","[""new_getout_arg""]",set([]),set([164]),19
curl-7.16.1_diff_curl-7.16.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.16.2/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_231.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_231.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_231.cpp,-2384,7,-1,2433,,"warnf(config,
              ""-v/--verbose overrides an earlier trace/verbose option\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_2808.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_2808.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_2808.cpp,1016,"[""addLog""]","[[], [""warnf"", ""config"", ""v/"", ""verbose"", ""overrides"", ""an"", ""earlier"", ""trace/verbose"", ""option\\n""]]",[-4998004964972152927],"[""new_getout_arg_ret"", null, ""new_getout_arg_ret"", null, null]","[""new_getout_arg_ret""]",set([]),set([-22]),20
curl-7.17.1_diff_curl-7.18.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.17.1/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.0/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_272.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_272.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_272.cpp,6,6,364,364,"Curl_failf(conn->data, ""Failed to decode base64 in reply.\n"");","Curl_failf(conn->data, ""Failed to decode base64 in reply"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_3258.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_3258.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_3258.cpp,44,"[""updateContent""]","[[""\\n""], []]",[-11776070748106360],"[""Curl_base64_decode_ret"", ""free_arg_ret""]","[""Curl_set_command_prot_arg_ret"", null]",set([]),set([]),21
curl-7.17.1_diff_curl-7.18.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.17.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_286.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_286.cpp,6,6,3445,3698,"curl_maprintf(""%scurl_easy_setopt(hnd, %s, %s);%s"",
                         remark?""/* "":"""", name, value,
                         remark?"" [REMARK] */"":"""");","curlx_maprintf(""%scurl_easy_setopt(hnd, %s, %s);%s"",
                          remark?""/* "":"""", name, value,
                          remark?"" [REMARK] */"":"""");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_3595.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_3595.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_3595.cpp,53,"[""updateLog""]","[[""curl_maprintf""], [""curlx_maprintf""]]",[7141660904502935881],"["" struct Configurable"", null]","[""bool"", ""char"", null, ""bool""]",set([]),set([]),22
curl-7.18.1_diff_curl-7.18.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.2/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_292.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_292.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_292.cpp,11,11,606,617,"fputs(""curl: "", stderr);","fputs(""curl: "", errors);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_3757.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_3757.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_3757.cpp,5,"[""updateVariable""]","[[""stderr""], [""errors""]]",[1728666637458911277],"[""va_start_arg""]","[""vfprintf_arg""]",set([]),set([]),23
curl-7.18.1_diff_curl-7.18.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.2/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_294.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_294.cpp,5,5,2601,2603,"warnf(config,
              ""A specfied range MUST include at least one dash (-). ""
              ""Appending one for you!\n"");","warnf(config,
              ""A specified range MUST include at least one dash (-). ""
              ""Appending one for you!\n"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_3758.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_3758.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_3758.cpp,1064,"[""updateContent""]","[[""specfied""], [""specified""]]",[-453036967540290858],"[""ISDIGIT_ret"", ""strchr_ret""]","[""new_getout_arg_ret""]",set([]),set([]),24
curl-7.18.2_diff_curl-7.19.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.2/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.0/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_296.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_296.cpp,5,5,991,991,"fputs(""# Netscape HTTP Cookie File\n""
          ""# http://curlm.haxx.se/rfc/cookie_spec.html\n""
          ""# This file was generated by libcurl! Edit at your own risk.\n\n"",
          out);","fputs(""# Netscape HTTP Cookie File\n""
          ""# http://curl.haxx.se/rfc/cookie_spec.html\n""
          ""# This file was generated by libcurl! Edit at your own risk.\n\n"",
          out);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_3760.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_3760.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_3760.cpp,25,"[""updateContent""]","[[""//curlm""], [""//curl""]]",[3911363741368816252],"["" struct CookieInfo""]","[""fopen_ret""]",set([]),set([]),25
curl-7.19.0_diff_curl-7.19.1,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.1/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_355.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_355.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_355.cpp,-3499,7,-1,3508,,"warnf(config, ""Failed to create/open output"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_4282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_4282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_4282.cpp,41,"[""addLog""]","[[], [""warnf"", ""config"", ""Failed"", ""to"", ""create/open"", ""output""]]",[-6838446125868968518],"[""fprintf_arg""]","["" struct Configurable""]",set([]),set([29]),26
curl-7.19.7_diff_curl-7.20.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.20.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_432.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_432.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_432.cpp,-2631,8,-1,2674,,"warnf(config,
              ""--include and --remote-header-name cannot be combined.\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_4978.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_4978.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_4978.cpp,1031,"[""addLog""]","[[], [""warnf"", ""config"", ""include"", ""and"", ""remote"", ""header"", ""name"", ""cannot"", ""be"", ""combined"", ""\\n""]]",[-7418968894913113039],"[""SetHTTPrequest_arg_ret"", null]","[""SetHTTPrequest_arg_ret""]",set([]),set([1]),27
curl-7.19.7_diff_curl-7.20.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.20.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_434.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_434.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_434.cpp,17,22,2949,2998,"warnf(config, ""Failed to read %s"", file);","warnf(config, ""Failed to read %s"", fname);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_4979.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_4979.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_4979.cpp,1315,"[""updateVariable""]","[[""file""], [""fname""]]",[4562515455910171680],"[""new_getout_arg_ret"", null]","[""new_getout_arg_ret"", ""fclose_arg_ret""]",set([]),set([]),28
curl-7.19.7_diff_curl-7.20.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.20.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_435.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_435.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_435.cpp,10,16,3294,3349,"warnf(config, ""Failed to create the file %s\n"", out->filename);","warnf(config, ""Remote filename has no length!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_4980.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_4980.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_4980.cpp,10,"[""removeVariable"", ""updateContent""]","[[""Failed"", ""to"", ""create"", ""the"", ""file"", ""%s\\n"", ""out""], [""Remote"", ""has"", ""no"", ""length"", ""\\n""]]",[1386311401899131075],"["" struct OutStruct"", ""void""]","["" struct Configurable"", "" struct OutStruct"", null]",set([]),set([]),29
curl-7.19.7_diff_curl-7.20.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.19.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.20.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_435.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_435.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_435.cpp,-3285,34,-1,3367,,"warnf(config, ""Failed to create the file %s: %s\n"", out->filename,
            strerror(errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_4982.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_4982.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_4982.cpp,34,"[""addLog""]","[[], [""warnf"", ""config"", ""Failed"", ""to"", ""create"", ""the"", ""file"", ""%s"", ""%s\\n"", ""out"", ""filename"", ""strerror"", ""errno""]]",[8388515117742243947],"["" struct OutStruct"", ""void""]","[""strerror_ret"", "" struct Configurable"", "" struct OutStruct"", null]",set([]),"set([0, 3])",30
curl-7.21.1_diff_curl-7.21.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.1/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.2/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_466.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_466.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_466.cpp,12,14,213,224,"Curl_failf(data, ""Error importing service name %s"", gssbuf.value);","Curl_failf(data, ""Error importing service name %s"", input_buffer.value);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_5318.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_5318.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_5318.cpp,53,"[""updateVariable""]","[[""gssbuf""], [""input_buffer""]]",[1007250712526049247],"[""snprintf_arg_ret"", ""char""]","[""Curl_infof_arg"", ""gss_import_name_arg_ret"", null]",set([]),set([]),31
curl-7.21.2_diff_curl-7.21.3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.2/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.3/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_494.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_494.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_494.cpp,6,6,301,301,"Curl_failf(data, ""Out of memory base64-encoding"");","Curl_failf(data, ""Out of memory base64-encoding\n"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_5651.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_5651.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_5651.cpp,132,"[""updateContent""]","[[""encoding""], [""encoding\\n""]]",[10698077971872992048],"[""gss_buffer_desc"", null]","[""Curl_infof_arg_ret""]",set([]),set([]),32
curl-7.21.7_diff_curl-7.22.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.7/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.22.0/lib/krb5.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_580.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_580.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_580.cpp,18,19,303,289,"Curl_failf(data, ""Out of memory base64-encoding\n"");","Curl_failf(data,""base64-decoding: %s"", curl_easy_strerror(result));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_6679.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_6679.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_6679.cpp,133,"[""updateContent"", ""addVariable""]","[[""Out"", ""of"", ""memory"", ""encoding\\n""], [""decoding"", ""%s"", ""curl_easy_strerror"", ""result""]]",[-15064819292914387307],"[""gss_buffer_desc"", null]","[""Curl_infof_arg_ret""]",set([]),set([]),33
curl-7.21.7_diff_curl-7.22.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.22.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_601.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_601.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_601.cpp,5,5,3167,3192,"warnf(config,
                ""-v/--verbose overrides an earlier trace/verbose option\n"");","warnf(config,
                ""-v, --verbose overrides an earlier trace/verbose option\n"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_7173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_7173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_7173.cpp,1341,"[""updateContent""]","[[""v/""], [""v""]]",[-15104075638090840],"[""new_getout_arg_ret"", null, ""new_getout_arg_ret"", null, null]","[""new_getout_arg_ret""]",set([]),set([]),34
curl-7.21.7_diff_curl-7.22.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.21.7/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.22.0/src/main.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_602.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_602.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_602.cpp,5,5,3300,3326,"warnf(config,
                ""Illegal date format for -z/--timecond (and not ""
                ""a file name). Disabling time condition. ""
                ""See curl_getdate(3) for valid date syntax.\n"");","warnf(config,
                ""Illegal date format for -z, --timecond (and not ""
                ""a file name). Disabling time condition. ""
                ""See curl_getdate(3) for valid date syntax.\n"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_7174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_7174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_7174.cpp,1474,"[""updateContent""]","[[""z/""], [""z""]]",[-15616078202093896],"[""stat_ret""]","[""new_getout_arg_ret""]",set([]),set([]),35
curl-7.24.0_diff_curl-7.25.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.24.0/src/tool_getparam.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.25.0/src/tool_getparam.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_651.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_651.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_651.cpp,-735,7,-1,743,,"warnf(config,
              ""--libcurl option was disabled at build-time!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_7417.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_7417.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_7417.cpp,458,"[""addLog""]","[[], [""warnf"", ""config"", ""libcurl"", ""option"", ""was"", ""disabled"", ""at"", ""build"", ""time"", ""\\n""]]",[19856786107758353997],"[""char""]","[""ftpcccmethod_arg_ret""]",set([]),set([-444]),36
