file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/docs/examples/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_91_curl-7.41.0.cpp,27,"fputs(""   "", stream)","[""size_t"", ""size_t"", ""size_t""]","[""fprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/docs/examples/multi-debugcallback.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_94_curl-7.41.0.cpp,27,"fputs(""   "", stream)","[""size_t"", ""size_t"", ""size_t""]","[""fprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/docs/examples/sendrecv.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_238_curl-7.41.0.cpp,45,"puts(""Sending request."")","[""curl_easy_init_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/docs/examples/sendrecv.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_238_curl-7.41.0.cpp,55,"puts(""Reading response."")","[""curl_easy_init_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/packages/OS400/ccsidcurl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_350_curl-7.41.0.cpp,24,"curl_mfprintf(stderr,
       ""*** WARNING: curl_easy_setopt_ccsid() should be reworked ***\n"")","[null, null, null, null, null, null, null, null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/packages/vms/report_openssl_version.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_352_curl-7.41.0.cpp,8,"puts(""report_openssl_version filename"")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/packages/vms/report_openssl_version.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_352_curl-7.41.0.cpp,25,"puts(""Unable to lookup version of OpenSSL"")","[null, ""(_ret"", null]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/packages/vms/report_openssl_version.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_352_curl-7.41.0.cpp,31,puts(version),"[null, ""(_ret"", null]","[""ssl_version_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/tests/libtest/lib552.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_445_curl-7.41.0.cpp,26,"fputs(""   "", stream)","[""size_t"", ""size_t"", ""size_t""]","[""fprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.41.0/tests/server/sws.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_610_curl-7.41.0.cpp,29,"puts(""sws IPv4""
#ifdef ENABLE_IPV6
             ""/IPv6""
#endif
#ifdef USE_UNIX_SOCKETS
             ""/unix""
#endif
          )","[""strcmp_ret""]","[null, null]"
