file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_0_rsync-2.6.9.cpp,"[""new_array"", ""out_of_memory"", ""memset"", ""SUM2HASH""]","[""int32"", ""void"", "" struct sum_struct"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-2.6.9.cpp,"[""rprintf"", ""show_progress"", ""sum_update"", ""MIN"", ""send_token"", ""map_ptr""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-2.6.9.cpp,"[""rprintf"", ""MIN"", ""SUM2HASH2"", ""get_checksum2"", ""get_checksum1"", ""memcmp"", ""map_ptr"", ""matched""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""schar"", ""OFF_T"", ""char"", ""uint32""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-2.6.9.cpp,"[""rprintf"", ""hash_search"", ""sum_init"", ""sum_update"", ""show_progress"", ""build_hash_table"", ""write_buf"", ""map_ptr"", ""sum_end"", ""matched""]","[""int32"", ""int"", ""void"", "" struct sum_struct"", "" struct map_struct"", ""OFF_T"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-2.6.9.cpp,"[""rprintf""]","[""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_5_rsync-2.6.9.cpp,"[""rprintf"", ""exit_cleanup"", ""open_socket_out_wrapped"", ""client_run"", ""set_socket_options"", ""strrchr"", ""start_inband_exchange""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-2.6.9.cpp,"[""rprintf"", ""strchr"", ""sscanf"", ""print_child_argv"", ""strncmp"", ""auth_client"", ""getenv"", ""read_line"", ""exit"", ""server_options"", ""strcmp"", ""io_start_multiplex_in""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.6.9.cpp,"[""wait_process"", ""asprintf"", ""WIFEXITED"", ""out_of_memory"", ""write_byte"", ""write_buf"", ""close"", ""strlen"", ""WEXITSTATUS""]","[""char"", ""int"", ""pid_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_8_rsync-2.6.9.cpp,"[""read""]","[""int"", ""char""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-2.6.9.cpp,"[""rprintf"", ""lp_read_only"", ""lp_max_verbosity"", ""io_start_multiplex_out"", ""exit_cleanup"", ""wait_process"", ""WIFEXITED"", ""read_line"", ""glob_expand"", ""lp_list"", ""isdigit"", ""lp_include"", ""set_blocking"", ""read_arg_from_pipe"", ""lp_timeout"", ""close"", ""lp_hosts_deny"", ""lp_include_from"", ""auth_server"", ""strlen"", ""lp_temp_dir"", ""WEXITSTATUS"", ""log_format_has"", ""allow_access"", ""option_error"", ""lp_log_format"", ""lp_use_chroot"", ""putenv"", ""push_dir"", ""realloc_array"", ""strncmp"", ""umask"", ""system"", ""out_of_memory"", ""new_array"", ""set_io_timeout"", ""set_filter_dir"", ""getpid"", ""setgid"", ""strdup"", ""fork"", ""parse_chmod"", ""log_init"", ""lp_gid"", ""rsyserr"", ""claim_connection"", ""asprintf"", ""parse_arguments"", ""io_printf"", ""write_byte"", ""finish_pre_exec"", ""free"", ""name_to_uid"", ""lp_hosts_allow"", ""lp_name"", ""atoi"", ""lp_filter"", ""lp_exclude"", ""setgroups"", ""msleep"", ""lp_lock_file"", ""_exit"", ""setuid"", ""name_to_gid"", ""lp_postxfer_exec"", ""lp_transfer_logging"", ""lp_prexfer_exec"", ""start_server"", ""lp_outgoing_chmod"", ""lp_path"", ""lp_incoming_chmod"", ""setup_protocol"", ""chroot"", ""pipe"", ""parse_filter_file"", ""lp_max_connections"", ""lp_uid"", ""MY_UID"", ""lp_exclude_from"", ""parse_rule"", ""strcmp""]","[""int"", ""char"", ""gid_t"", ""uid_t"", ""pid_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_10_rsync-2.6.9.cpp,"[""lp_list"", ""lp_name"", ""io_printf"", ""lp_comment"", ""lp_numservices""]","[""int"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.6.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-2.6.9.cpp,"[""lp_load"", ""rprintf"", ""send_listing"", ""sscanf"", ""exit_cleanup"", ""fread"", ""fclose"", ""lp_motd_file"", ""set_socket_options"", ""fopen"", ""feof"", ""set_nonblocking"", ""lp_socket_options"", ""client_name"", ""io_set_sock_fds"", ""rsync_module"", ""io_printf"", ""read_line"", ""lp_number"", ""client_addr"", ""SIGACTION"", ""strcmp""]","[""int"", ""char"", ""FILE""]"
