file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/cls.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2_httpd-2.0.44.cpp,16,"printf(""Usage: cls directory\n"")","[""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/cls.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2_httpd-2.0.44.cpp,45,"fprintf(stderr, ""Bad cache file\n"")","[""checkmask_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/cls.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2_httpd-2.0.44.cpp,62,"fprintf(stderr, ""Bad cache file\n"")","[""strncmp_ret"", null, ""strlen_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/cls.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_2_httpd-2.0.44.cpp,87,"printf(""%s: %d; %s  %s  %s\n"", line + 7, ver, sdate, slmod, sexpire)","[""strncmp_ret"", null, ""strlen_ret""]","[null, ""hex2sec_ret"", null, null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_3_httpd-2.0.44.cpp,20,"fprintf (stderr, ""Cannot open lock file: %s\n"", ""test-lock-thing"")","[""open_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_6_httpd-2.0.44.cpp,8,"fprintf (stderr, ""Cannot open lock file: %s\n"", ""test-lock-thing"")","[""open_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_18_httpd-2.0.44.cpp,7,"fprintf(stderr, ""didn't get lock\n"")","[""ussetlock_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_22_httpd-2.0.44.cpp,12,"fprintf (stderr, ""Usage: time-sem num-child num iter\n"")","[""int""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_22_httpd-2.0.44.cpp,68,"printf (""WTF! shared_counter != num_child * num_iter!\n""
		""shared_counter = %lu\nnum_child = %d\nnum_iter=%d\n"",
		*shared_counter,
		num_child, num_iter)","[""get_shared_mem_ret"", ""atoi_ret"", ""atoi_ret""]","[""get_shared_mem_ret"", ""atoi_ret"", ""atoi_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/time-sem.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_22_httpd-2.0.44.cpp,81,"printf (""%8lu.%06lu\n"", last.tv_sec, last.tv_usec)","[""get_shared_mem_ret"", ""atoi_ret"", ""atoi_ret""]","["" struct timeval"", null, "" struct timeval"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,15,"printf(""   (Connect: %d, Length: %d, Exceptions: %d)\n"",
		 err_conn, err_length, err_except)",[null],"[null, null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,17,"printf(""Keep-Alive requests:    %d\n"", doneka)",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,18,"printf(""Bytes transfered:       %d\n"", totalread)",[null],"[""float_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,19,"printf(""HTML transfered:        %d\n"", totalbread)",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,23,"printf(""Requests per seconds:   %.2f\n"", 1000*(float)(done)/timetaken)","[""timedif_ret""]","[""float_ret"", ""timedif_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,24,"printf(""Transfer rate:          %.2f kb/s\n"", 
	   (float)(totalread)/timetaken)","[""timedif_ret""]","[""float_ret"", ""timedif_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,44,"printf(""\nConnnection Times (ms)\n"")","[""timedif_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,45,"printf(""           min   avg   max\n"")","[""timedif_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,46,"printf(""Connect: %5d %5d %5d\n"",mincon, totalcon/requests, maxcon )","[""timedif_ret""]","[""min_ret"", ""int"", null, ""max_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,47,"printf(""Total:   %5d %5d %5d\n"", mintot, total/requests, maxtot)","[""timedif_ret""]","[""min_ret"", ""int"", null, ""max_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_27_httpd-2.0.44.cpp,48,"printf(""---\n\n"")","[""timedif_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_28_httpd-2.0.44.cpp,9,"err(""socket"")","[""start_connect_arg"", null]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_28_httpd-2.0.44.cpp,24,"printf(""\nTest aborted after 10 failures\n\n"")",[null],[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_30_httpd-2.0.44.cpp,37,"printf(""\nTest aborted after 10 failures\n\n"")",[null],[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_31_httpd-2.0.44.cpp,10,"err(""gethostbyname"")","[""gethostbyname_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_31_httpd-2.0.44.cpp,55,"printf(""\nServer timed out\n\n"")","[""select_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_31_httpd-2.0.44.cpp,58,"err(""select"")","[""select_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/test/zb.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_33_httpd-2.0.44.cpp,14,"printf(""Invalid number of requests\n"")","[""atoi_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_36_httpd-2.0.44.cpp,16,"fprintf(stderr, ""apr_xlate_open(to ASCII)->%d\n"", rv)","[""apr_xlate_open_ret""]","[null, ""apr_xlate_open_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_36_httpd-2.0.44.cpp,21,"fprintf(stderr, ""apr_SHA1InitEBCDIC()->%d\n"", rv)","[""apr_SHA1InitEBCDIC_ret""]","[null, ""apr_SHA1InitEBCDIC_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_36_httpd-2.0.44.cpp,26,"fprintf(stderr, ""apr_MD5InitEBCDIC()->%d\n"", rv)","[""apr_MD5InitEBCDIC_ret""]","[null, ""apr_MD5InitEBCDIC_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,10,"fprintf(stderr, ""Empty database -- %s\n"", htdbm->filename)","[""apr_dbm_firstkey_ret"", null]","[null, ""htdbm_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,15,"fprintf(stderr, ""Dumping records from database -- %s\n"", htdbm->filename)","[""apr_dbm_firstkey_ret"", null]","[null, ""htdbm_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,16,"fprintf(stderr, ""    %-32sComment\n"", ""Username"")","[""apr_dbm_firstkey_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,20,"fprintf(stderr, ""Failed getting data from %s\n"", htdbm->filename)","[""apr_dbm_fetch_ret"", null]","[null, ""htdbm_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,25,"fprintf(stderr, ""    %-32s"", kb)","[""apr_dbm_fetch_ret"", null]","[null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,30,"fprintf(stderr, cmnt + 1)","[""strchr_ret""]","[null, ""strchr_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,31,"fprintf(stderr, ""\n"")","[""strchr_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,34,"fprintf(stderr, ""Failed getting NextKey\n"")","[""apr_dbm_nextkey_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_41_httpd-2.0.44.cpp,38,"fprintf(stderr, ""Total #records : %d\n"", i)","[""apr_dbm_nextkey_ret"", null]","[null, ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_43_httpd-2.0.44.cpp,28,"fprintf(stderr, ""CRYPT is now deprecated, use MD5 instead!\n"")","[""htdbm_t"", null, null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_44_httpd-2.0.44.cpp,3,"fprintf(stderr, ""Invalid username length\n"")","[""strlen_ret"", ""strlen_ret"", ""htdbm_t"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_44_httpd-2.0.44.cpp,7,"fprintf(stderr, ""Username contains invalid characters\n"")","[""strchr_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,23,"fprintf(stderr, ""Unable to initialize htdbm terminating!\n"")","[""htdbm_init_ret"", ""htdbm_init_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,116,"fprintf(stderr, ""Error opening database %s\n"", argv[i])","[""htdbm_open_ret"", ""htdbm_open_ret"", null]","[null, null, ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,118,"fprintf(stderr,""%s\n"",errbuf)","[""htdbm_open_ret"", ""htdbm_open_ret"", null]","[null, ""sizeof_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,133,"fprintf(stderr, ""Password too long\n"")","[""apr_password_get_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,138,"fprintf(stderr, ""Password too long\n"")","[""apr_password_get_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,142,"fprintf(stderr, ""Password verification error\n"")","[""strcmp_ret""]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,157,"fprintf(stderr, ""The user '%s' could not be found in database\n"", h->username)","[""htdbm_verify_ret"", null]","[null, ""htdbm_del_arg"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,161,"fprintf(stderr, ""Password mismatch for user '%s'\n"", h->username)","[""htdbm_verify_ret"", null]","[null, ""htdbm_del_arg"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,166,"fprintf(stderr, ""Password validated for user '%s'\n"", h->username)","[""htdbm_verify_ret"", ""htdbm_verify_ret"", null]","[null, ""htdbm_del_arg"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/repos/httpd-2.0.44/support/htdbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_repos_function_46_httpd-2.0.44.cpp,170,"fprintf(stderr, ""Cannot find user '%s' in database\n"", h->username)","[""htdbm_del_ret"", null]","[null, ""htdbm_list_arg"", null]"
