file,function,calls,types
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/https.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_0_curl-7.18.1.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""void"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/persistant.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_1_curl-7.18.1.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_global_init"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""char"", ""CURL"", ""CURLcode""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_2_curl-7.18.1.cpp,"[""lseek""]","[""CURL"", ""intptr_t"", ""void"", ""curlioerr"", ""curliocmd""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_3_curl-7.18.1.cpp,"[""read"", ""fprintf""]","[""size_t"", ""void"", ""intptr_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/anyauthput.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_4_curl-7.18.1.cpp,"[""curl_global_init"", ""curl_easy_init"", ""curl_global_cleanup"", ""curl_easy_setopt"", ""curl_easy_perform"", ""close"", ""open"", ""fstat"", ""curl_easy_cleanup""]","[""intptr_t"", ""int"", ""char"", ""CURLcode"", "" struct stat"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_5_curl-7.18.1.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""void"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/multithread.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_6_curl-7.18.1.cpp,"[""pthread_create"", ""fprintf"", ""pthread_join""]","[""int"", ""char"", ""pthread_t""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/ftpupload.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_7_curl-7.18.1.cpp,"[""fread"", ""fprintf""]","[""size_t"", ""void""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/ftpupload.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_8_curl-7.18.1.cpp,"[""stat"", ""curl_global_init"", ""curl_easy_init"", ""curl_slist_free_all"", ""fclose"", ""strerror"", ""curl_slist_append"", ""curl_easy_setopt"", ""curl_global_cleanup"", ""printf"", ""curl_easy_perform"", ""fopen"", ""curl_easy_cleanup""]","[""int"", "" struct curl_slist"", ""char"", ""CURLcode"", ""FILE"", "" struct stat"", ""CURL""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.18.1/docs/examples/simplepost.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_repos_function_9_curl-7.18.1.cpp,"[""curl_easy_perform"", ""curl_easy_setopt"", ""strlen"", ""curl_easy_init"", ""curl_easy_cleanup""]","[""int"", ""char"", ""void"", ""CURL"", ""CURLcode""]"
