class,old_loc,old_log,new_log,function,function_loc,check,variable,edit
153,86,"m_branch1->print(first, last, attributes, object);","m_branch1->print(first, last, attributes, target);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_298.cpp,5,"[""m_slot_ret""]","["" m_branch1 print_arg_ret"", "" m_branch1 print_arg_ret"", "" m_branch1 print_arg_ret"", "" m_branch1 print_arg_ret""]","[[u'object'], [u'target']]"
154,88,"m_branch2->print(first, last, attributes, object);","m_branch2->print(first, last, attributes, target);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_299.cpp,7,"[""m_slot_ret""]","["" m_branch2 print_arg_ret"", "" m_branch2 print_arg_ret"", "" m_branch2 print_arg_ret"", "" m_branch2 print_arg_ret""]","[[u'object'], [u'target']]"
155,153,"m_canvas->print(8, pos, ""%5.1f G"", (double)val / (int64_t(1) << 30));","sprintf(buffer + 8, ""%5.1f G"", (double)val / (int64_t(1) << 30));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_326.cpp,78,"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" e size_bytes_ret""]","[[u'm_canvas', u'print', u'pos'], [u'sprintf', u'buffer']]"
149,-1,,"m_canvas->print(0, pos, ""%3d %s "", done_percentage(e), priority);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_333.cpp,75,"["" itr is_file_ret""]","[""done_percentage_ret"", "" m_canvas print_arg"", "" m_canvas print_arg_ret""]","[[], [u'm_canvas', u'print', u'0', u'pos', u'%3d', u'%s', u'done_percentage', u'e', u'priority']]"
150,-1,,"m_canvas->print(8, pos, ""%5.1f M"", (double)val / (int64_t(1) << 20));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_335.cpp,82,"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" e size_bytes_ret""]","[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'M', u'double', u'val', u'/', u'int64_t', u'1', u'20']]"
151,-1,,"m_canvas->print(8, pos, ""%5.1f G"", (double)val / (int64_t(1) << 30));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_336.cpp,84,"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", "" m_canvas print_arg"", "" e size_bytes_ret""]","[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'G', u'double', u'val', u'/', u'int64_t', u'1', u'30']]"
152,-1,,"m_canvas->print(8, pos, ""%5.1f T"", (double)val / (int64_t(1) << 40));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_337.cpp,86,"[""int64_t_ret"", "" e size_bytes_ret""]","[""int64_t_ret"", "" m_canvas print_arg"", null, "" e size_bytes_ret""]","[[], [u'm_canvas', u'print', u'8', u'pos', u'%5', u'1f', u'T', u'double', u'val', u'/', u'int64_t', u'1', u'40']]"
156,-1,,"write(m_parent->log_fd(), ""\n---\n"", sizeof(""\n---\n""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_353.cpp,21,"["" m_parent log_fd_ret""]","["" m_parent log_fd_ret""]","[[], [u'write', u'm_parent', u'log_fd', u'\\n', u'\\n', u'sizeof', u'\\n', u'\\n']]"
157,-1,,control->core();,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rtorrent/gumtree/rtorrent_function_372.cpp,21,"["" torrent PollSelect create_ret"", null]",[],"[[], [u'control', u'core']]"
