class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types,necessity
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_301_last_repos.cpp,"[""F_OWNER"", ""F_GROUP""]","[""int"", ""stat_x"", "" struct file_struct""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_302_last_repos.cpp,"[""ACL_READY"", ""get_acl"", ""set_acl""]","[""int"", ""char"", "" struct file_struct"", ""stat_x""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_303_last_repos.cpp,"[""XATTR_READY"", ""xattr_diff"", ""get_xattr""]","[""int"", ""char"", "" struct file_struct"", ""stat_x""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_304_last_repos.cpp,"[""perms_differ"", ""acls_differ"", ""ownership_differs"", ""time_differs"", ""xattrs_differ"", ""S_ISLNK""]","[""int"", ""char"", "" struct file_struct"", ""stat_x""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_305_last_repos.cpp,"[""write_vstring"", ""write_shortint"", ""F_GROUP"", ""strlen"", ""F_OWNER"", ""S_ISLNK"", ""get_acl"", ""set_acl"", ""XATTR_READY"", ""get_xattr"", ""BITS_EQUAL"", ""cmp_time"", ""F_LENGTH"", ""send_xattr_request"", ""S_ISREG"", ""write_byte"", ""S_ISDIR"", ""xattr_diff"", ""BITS_SET"", ""INFO_GTE"", ""ACL_READY"", ""log_item"", ""write_ndx""]","[""int32"", ""int"", ""void"", "" enum logcode"", ""char"", ""uchar"", ""stat_x"", "" struct file_struct""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_306_last_repos.cpp,"[""cmp_time"", ""F_LENGTH"", ""S_ISREG"", ""file_checksum"", ""F_SUM"", ""memcmp""]","[""int"", ""char"", "" struct file_struct"", ""STRUCT_STAT""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_309_last_repos.cpp,"[""cmp_time"", ""F_IS_ACTIVE"", ""rprintf"", ""fuzzy_distance"", ""F_LENGTH"", ""int"", ""f_name"", ""S_ISREG"", ""find_filename_suffix"", ""DEBUG_GTE"", ""strlen""]","[""uchar"", "" struct file_list"", ""char"", ""int"", "" struct file_struct"", ""uint32""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_310_last_repos.cpp,"[""cleanup_disable"", ""open_tmpfile"", ""rsyserr"", ""INFO_GTE"", ""copy_file"", ""full_fname"", ""finish_transfer"", ""unlink"", ""partial_dir_fname"", ""cleanup_set""]","[""int"", ""char"", "" struct file_struct""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_311_last_repos.cpp,"[""rprintf"", ""free_stat_x"", ""unchanged_file"", ""pathjoin"", ""hard_link_one"", ""INFO_GTE"", ""itemize"", ""S_ISREG"", ""unchanged_attrs"", ""do_unlink"", ""copy_altdest_file"", ""F_IS_HLINKED"", ""finish_hard_link"", ""link_stat""]","[""STRUCT_STAT"", ""int"", "" enum logcode"", ""char"", ""stat_x"", "" struct file_struct""]",accept-true
581,2,rsync-1.2_diff_rsync-1.3,-1,,"out_of_memory(""receive_file_entry"");",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_function_75.cpp,40,"["" struct file_struct"", null]",[],"[[], [""out_of_memory"", ""receive_file_entry""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.1.2/generator.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_312_last_repos.cpp,"[""rprintf"", ""exit_cleanup"", ""do_readlink"", ""finish_hard_link"", ""link_stat"", ""pathjoin"", ""F_SYMLINK"", ""INFO_GTE"", ""S_ISLNK"", ""itemize"", ""unchanged_attrs"", ""DEV_MAJOR"", ""rsyserr"", ""IS_SPECIAL"", ""S_ISDIR"", ""MAKEDEV"", ""DEV_MINOR"", ""F_IS_HLINKED"", ""IS_DEVICE"", ""do_link"", ""F_RDEV_P"", ""strcmp""]","["" enum nonregtype"", ""int"", "" enum logcode"", ""char"", ""stat_x"", "" struct file_struct"", ""uint32""]",accept-true
