file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_0_rsync-3.0.9.cpp,16,"out_of_memory(""build_hash_table"")","[""new_array_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-3.0.9.cpp,38,"io_printf(f_out, ""@ERROR: protocol startup error\n"")","[""int""]","[""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_6_rsync-3.0.9.cpp,47,"io_printf(f_out, ""@ERROR: your client is speaking an incompatible beta of protocol 30\n"")","[""int""]","[""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-3.0.9.cpp,22,"out_of_memory(""start_inband_exchange"")","[""new_array_ret"", ""new_array_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-3.0.9.cpp,57,"out_of_memory(""start_inband_exchange"")","[""asprintf_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-3.0.9.cpp,69,"io_printf(f_out, ""%.*s\n"", modlen, modname)","[""asprintf_ret""]","[""auth_client_arg"", ""strlen_ret"", ""strncmp_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-3.0.9.cpp,121,"io_printf(f_out, ""%s\n"", sargs[i])",[null],"[""write_sbuf_arg"", ""send_protected_args_arg"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_8_rsync-3.0.9.cpp,29,"out_of_memory(""finish_pre_exec"")","[""asprintf_ret"", ""strerror_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,25,"io_printf(f_out, ""@ERROR: Unknown module '%s'\n"", name)","[""lp_list_ret""]","[""auth_server_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,27,"io_printf(f_out,
				  ""@ERROR: access denied to %s from %s (%s)\n"",
				  name, host, addr)","[""lp_list_ret""]","[""auth_server_arg"", ""rprintf_arg_ret"", ""rprintf_arg_ret"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,43,"io_printf(f_out, ""@ERROR: failed to open lock file\n"")","[""rsyserr_arg""]","[""auth_server_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,47,"io_printf(f_out, ""@ERROR: max connections (%d) reached -- try again later\n"",
				lp_max_connections(i))","[""rsyserr_arg""]","[""lp_max_connections_ret"", ""auth_server_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,56,"io_printf(f_out, ""@ERROR: auth failed on module %s\n"", name)","[""auth_server_ret""]","[""path_failure_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,79,"io_printf(f_out, ""@ERROR: invalid uid %s\n"", p)","[""isDigit_ret""]","[""path_failure_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,89,"io_printf(f_out, ""@ERROR: invalid gid %s\n"", p)","[""isDigit_ret""]","[""path_failure_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,106,"io_printf(f_out, ""@ERROR: no path setting.\n"")","[""lp_path_ret""]","[""path_failure_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,172,"out_of_memory(""rsync_module"")","[""asprintf_ret"", ""asprintf_ret"", ""asprintf_ret"", ""asprintf_ret"", ""asprintf_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-3.0.9/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-3.0.9.cpp,186,"io_printf(f_out, ""@ERROR: fork failed\n"")","[""fork_ret""]","[""path_failure_arg""]"
